place_id,place_name,hpi_type,hpi_flavor,yr,avg_index_nsa,quarters_available,NAME,median_income,total_pop,median_age,bachelors_count,masters_count,total_occupied_units,owner_occupied_units,median_home_value,cbsa_code,year,homeownership_rate
40060,"Richmond, VA",traditional,all-transactions,2024,371.2375,4,"Richmond, VA Metro Area",86679,1341248,38.8,233669,111607,533430,357348,353500,40060,2024,0.6699060795230865
40140,"Riverside-San Bernardino-Ontario, CA",traditional,all-transactions,2014,225.565,4,"Riverside-San Bernardino-Ontario, CA Metro Area",55362,4345485,33.2,340419,133565,1297992,823388,231800,40140,2014,0.634355219446653
40140,"Riverside-San Bernardino-Ontario, CA",traditional,all-transactions,2019,305.2325,4,"Riverside-San Bernardino-Ontario, CA Metro Area",65121,4560470,34.5,404915,162937,1360934,861225,341300,40140,2019,0.632819078662154
40140,"Riverside-San Bernardino-Ontario, CA",traditional,all-transactions,2024,486.645,4,"Riverside-San Bernardino-Ontario, CA Metro Area",89662,4675704,35.9,481605,198138,1450250,954822,536300,40140,2024,0.6583844164799173
40220,"Roanoke, VA",traditional,all-transactions,2014,172.82999999999998,4,"Roanoke, VA Metro Area",50056,310934,42.2,38369,13993,128965,89833,169400,40220,2014,0.6965688365060287
40220,"Roanoke, VA",traditional,all-transactions,2019,196.97,4,"Roanoke, VA Metro Area",56596,313009,42.8,38790,15515,128432,88373,180100,40220,2019,0.6880917528341847
40220,"Roanoke, VA",traditional,all-transactions,2024,318.725,4,"Roanoke, VA Metro Area",68761,314986,42.8,44474,18188,131510,90167,251400,40220,2024,0.6856284693179225
40340,"Rochester, MN",traditional,all-transactions,2014,177.9475,4,"Rochester, MN Metro Area",64210,210004,38.0,30319,11328,82643,63062,166600,40340,2014,0.763065232385078
40340,"Rochester, MN",traditional,all-transactions,2019,232.995,4,"Rochester, MN Metro Area",73697,217964,38.4,33681,14384,87500,65743,201100,40340,2019,0.7513485714285715
40340,"Rochester, MN",traditional,all-transactions,2024,335.2575,4,"Rochester, MN Metro Area",91882,228522,38.9,39472,16971,92880,69050,306500,40340,2024,0.7434323858742463
40380,"Rochester, NY",traditional,all-transactions,2014,140.9425,4,"Rochester, NY Metro Area",52717,1082578,39.6,132407,79425,429370,291234,130900,40380,2014,0.6782821342897734
40380,"Rochester, NY",traditional,all-transactions,2019,167.11,4,"Rochester, NY Metro Area",60102,1072877,40.2,144769,87921,433113,290619,144400,40380,2019,0.6710004086693311
40380,"Rochester, NY",traditional,all-transactions,2024,280.7375,4,"Rochester, NY Metro Area",76284,1058413,40.7,157694,94186,445836,300181,204600,40380,2024,0.6732991503602221
40420,"Rockford, IL",traditional,all-transactions,2014,115.1275,4,"Rockford, IL Metro Area",49511,346031,38.8,31193,13381,131715,90524,123500,40420,2014,0.6872717609991269
40420,"Rockford, IL",traditional,all-transactions,2019,136.445,4,"Rockford, IL Metro Area",56027,338356,39.5,33099,14641,133350,90634,124800,40420,2019,0.6796700412448444
40420,"Rockford, IL",traditional,all-transactions,2024,221.6825,4,"Rockford, IL Metro Area",68033,336522,39.6,35582,16191,135474,92323,171300,40420,2024,0.6814813174483665
40580,"Rocky Mount, NC",traditional,all-transactions,2014,137.26749999999998,4,"Rocky Mount, NC Metro Area",39763,150953,40.3,11698,3118,58146,36960,100600,40580,2014,0.6356413166855845
40580,"Rocky Mount, NC",traditional,all-transactions,2019,156.0025,4,"Rocky Mount, NC Metro Area",44559,146678,41.7,12708,4448,58162,36617,111100,40580,2019,0.6295691344864345
40580,"Rocky Mount, NC",traditional,all-transactions,2024,258.4675,4,"Rocky Mount, NC Metro Area",59636,144952,41.6,14058,5187,58449,36608,167800,40580,2024,0.6263238036578898
40660,"Rome, GA",traditional,all-transactions,2014,153.225,4,"Rome, GA Metro Area",41046,96146,38.1,6687,3057,34794,21468,117500,40660,2014,0.6170029315399207
40660,"Rome, GA",traditional,all-transactions,2019,193.3275,4,"Rome, GA Metro Area",48336,97369,38.3,7508,3907,35679,21780,132400,40660,2019,0.6104431178003867
40660,"Rome, GA",traditional,all-transactions,2024,336.4775,4,"Rome, GA Metro Area",65565,99693,38.2,9985,4699,36856,23434,217900,40660,2024,0.6358259170827002
40900,"Sacramento-Roseville-Folsom, CA",traditional,all-transactions,2014,205.5075,4,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",59439,2197422,36.4,287163,99884,791744,472040,275100,40900,2014,0.5962028130304745
40900,"Sacramento-Roseville-Folsom, CA",traditional,all-transactions,2019,284.5775,4,"Sacramento-Roseville-Folsom, CA Metro Area",72280,2315980,37.4,340238,121518,831150,501039,387500,40900,2019,0.6028262046561993
40900,"Sacramento-Roseville-Folsom, CA",traditional,all-transactions,2024,405.1475,4,"Sacramento-Roseville-Folsom, CA Metro Area",97188,2426388,38.5,389624,150208,881889,555650,589500,40900,2024,0.6300679563981408
40980,"Saginaw, MI",traditional,all-transactions,2014,126.855,4,"Saginaw, MI Metro Area",43566,197727,40.0,18097,6383,77589,56490,94800,40980,2014,0.7280671229169083
40980,"Saginaw, MI",traditional,all-transactions,2019,156.1725,4,"Saginaw, MI Metro Area",48000,191821,40.9,17593,6863,78933,56249,101300,40980,2019,0.7126170296327264
40980,"Saginaw, MI",traditional,all-transactions,2024,245.99,4,"Saginaw, MI Metro Area",60622,188665,41.2,20475,8997,77958,57770,152800,40980,2024,0.7410400472049052
41060,"St. Cloud, MN",traditional,all-transactions,2014,184.015,4,"St. Cloud, MN Metro Area",54985,190708,34.0,19832,6126,72216,51309,164100,41060,2014,0.7104935194416749
41060,"St. Cloud, MN",traditional,all-transactions,2019,228.0775,4,"St. Cloud, MN Metro Area",61985,198581,34.9,23024,6946,75931,51578,182700,41060,2019,0.6792746045752064
41060,"St. Cloud, MN",traditional,all-transactions,2024,337.8175,4,"St. Cloud, MN Metro Area",76497,202458,35.4,24146,8484,78122,52820,272800,41060,2024,0.6761219630833823
41100,"St. George, UT",traditional,all-transactions,2014,157.14,4,"St. George, UT Metro Area",49498,144844,33.8,15494,5961,47905,33084,209500,41100,2014,0.6906168458407265
41100,"St. George, UT",traditional,all-transactions,2019,221.8025,4,"St. George, UT Metro Area",59839,165811,37.1,18456,7674,57144,40230,283800,41100,2019,0.7040109197816043
41100,"St. George, UT",traditional,all-transactions,2024,368.945,4,"St. George, UT Metro Area",80632,196431,39.1,29167,11603,69786,49994,510700,41100,2024,0.7163901068982317
41140,"St. Joseph, MO-KS",traditional,all-transactions,2014,170.9425,4,"St. Joseph, MO-KS Metro Area",46145,127637,38.1,10685,4106,46985,31233,110400,41140,2014,0.664744067255507
41140,"St. Joseph, MO-KS",traditional,all-transactions,2019,199.6525,4,"St. Joseph, MO-KS Metro Area",52810,126173,38.9,12292,4132,47117,31119,123100,41140,2019,0.6604622535390623
41140,"St. Joseph, MO-KS",traditional,all-transactions,2024,316.0075,4,"St. Joseph, MO-KS Metro Area",65005,120012,39.9,12998,5117,46883,32408,171300,41140,2024,0.6912526928737496
41180,"St. Louis, MO-IL",traditional,all-transactions,2014,166.46,4,"St. Louis, MO-IL Metro Area",54959,2797737,38.5,365957,168818,1104257,772093,156900,41180,2014,0.6991968355192677
41180,"St. Louis, MO-IL",traditional,all-transactions,2019,201.3,4,"St. Louis, MO-IL Metro Area",63705,2805190,39.3,396882,200787,1126934,776324,172700,41180,2019,0.6888815139129709
41180,"St. Louis, MO-IL",traditional,all-transactions,2024,296.31,4,"St. Louis, MO-IL Metro Area",80196,2810850,39.9,447575,223733,1160386,816909,244800,41180,2024,0.703997635269643
41420,"Salem, OR",traditional,all-transactions,2014,176.3775,4,"Salem, OR Metro Area",48433,396912,35.9,37482,15695,142136,86159,191100,41420,2014,0.6061729611076715
41420,"Salem, OR",traditional,all-transactions,2019,276.59749999999997,4,"Salem, OR Metro Area",60178,422678,36.6,44901,17779,148343,91182,250800,41420,2019,0.6146700552098852
41420,"Salem, OR",traditional,all-transactions,2024,412.4425,4,"Salem, OR Metro Area",78900,438906,37.5,51105,20807,159856,100397,424100,41420,2024,0.6280464918426584
41500,"Salinas, CA",traditional,all-transactions,2014,207.7,4,"Salinas, CA Metro Area",58582,424927,33.3,37596,15924,125115,62089,362100,41500,2014,0.49625544499060864
41500,"Salinas, CA",traditional,all-transactions,2019,292.91499999999996,4,"Salinas, CA Metro Area",71015,433410,34.4,40905,18092,127155,64900,516600,41500,2019,0.5104006920687351
41500,"Salinas, CA",traditional,all-transactions,2024,431.6075,4,"Salinas, CA Metro Area",97230,437613,35.5,46903,21516,132489,68993,781000,41500,2024,0.5207451184626648
41540,"Salisbury, MD",traditional,all-transactions,2014,161.8025,4,"Salisbury, MD-DE Metro Area",53004,381868,43.2,37321,18594,143830,105413,213600,41540,2014,0.7328999513314329
41540,"Salisbury, MD",traditional,all-transactions,2019,185.5275,4,"Salisbury, MD-DE Metro Area",60446,404417,45.5,46249,24569,160153,117545,234800,41540,2019,0.7339544060991676
41540,"Salisbury, MD",traditional,all-transactions,2024,300.83750000000003,4,"Salisbury, MD Metro Area",73802,129736,36.6,13897,6460,48818,31307,241200,41540,2024,0.6413003400385103
41620,"Salt Lake City-Murray, UT",traditional,all-transactions,2014,202.595,4,"Salt Lake City, UT Metro Area",61529,1123643,31.4,137018,50323,366510,245828,227700,41620,2014,0.6707265831764481
41620,"Salt Lake City-Murray, UT",traditional,all-transactions,2019,293.825,4,"Salt Lake City, UT Metro Area",74842,1201043,32.7,169398,65763,395298,268131,298600,41620,2019,0.6783009274016059
41620,"Salt Lake City-Murray, UT",traditional,all-transactions,2024,471.2675,4,"Salt Lake City-Murray, UT Metro Area",98083,1275870,33.9,199252,82648,450170,301437,515400,41620,2024,0.6696070373414488
41660,"San Angelo, TX",traditional,all-transactions,2014,212.385,4,"San Angelo, TX Metro Area",45258,115142,34.0,10558,3501,42986,27050,102300,41660,2014,0.6292746475596706
41660,"San Angelo, TX",traditional,all-transactions,2019,252.6975,4,"San Angelo, TX Metro Area",53883,120837,34.1,12315,4607,44454,28421,140000,41660,2019,0.6393350429657624
41660,"San Angelo, TX",traditional,all-transactions,2024,372.28,4,"San Angelo, TX Metro Area",68419,120986,36.1,13487,5012,47344,30947,197100,41660,2024,0.6536625549172017
41700,"San Antonio-New Braunfels, TX",traditional,all-transactions,2014,186.84,4,"San Antonio-New Braunfels, TX Metro Area",52786,2239222,34.3,241827,95330,771789,483980,134600,41700,2014,0.6270884918028113
41700,"San Antonio-New Braunfels, TX",traditional,all-transactions,2019,253.6,4,"San Antonio-New Braunfels, TX Metro Area",60327,2468193,34.7,287250,119812,811335,507632,171000,41700,2019,0.625674967799984
41700,"San Antonio-New Braunfels, TX",traditional,all-transactions,2024,374.67,4,"San Antonio-New Braunfels, TX Metro Area",76213,2662733,35.9,355335,156464,967488,612876,278800,41700,2024,0.6334714229013694
41740,"San Diego-Chula Vista-Carlsbad, CA",traditional,all-transactions,2014,264.84000000000003,4,"San Diego-Carlsbad, CA Metro Area",63996,3183143,34.9,455144,181805,1083811,578412,412800,41740,2014,0.5336834558793
41740,"San Diego-Chula Vista-Carlsbad, CA",traditional,all-transactions,2019,347.39,4,"San Diego-Chula Vista-Carlsbad, CA Metro Area",78980,3316073,35.8,533725,225220,1125286,600104,563700,41740,2019,0.5332902035571402
41740,"San Diego-Chula Vista-Carlsbad, CA",traditional,all-transactions,2024,554.9375,4,"San Diego-Chula Vista-Carlsbad, CA Metro Area",106268,3288774,37.3,593057,262772,1171278,639138,854700,41740,2024,0.5456757490535978
41780,"Sandusky, OH",traditional,all-transactions,2014,146.4125,4,"Sandusky, OH Micro Area",48204,76416,43.8,7204,3089,31998,21885,131900,41780,2014,0.6839489968123008
41780,"Sandusky, OH",traditional,all-transactions,2019,175.6625,4,"Sandusky, OH Micro Area",54226,74780,44.8,7815,3352,31183,21593,139900,41780,2019,0.6924606356027323
41780,"Sandusky, OH",traditional,all-transactions,2024,274.495,4,"Sandusky, OH Metro Area",73502,114575,47.1,15847,6858,50986,38814,207500,41780,2024,0.761267799003648
41940,"San Jose-Sunnyvale-Santa Clara, CA",traditional,all-transactions,2014,309.985,4,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",92960,1898457,36.6,329150,190908,631835,360713,654800,41940,2014,0.5708974653192684
41940,"San Jose-Sunnyvale-Santa Clara, CA",traditional,all-transactions,2019,418.4525,4,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",122478,1987846,37.1,374919,240771,658350,372659,968800,41940,2019,0.5660499734183945
41940,"San Jose-Sunnyvale-Santa Clara, CA",traditional,all-transactions,2024,557.7725,4,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",162111,1969337,38.0,387279,278174,679914,377117,1447800,41940,2024,0.554653970943384
42020,"San Luis Obispo-Paso Robles, CA",traditional,all-transactions,2014,260.1375,4,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",59454,274184,39.5,36175,14387,102350,59381,426200,42020,2014,0.5801758671226185
42020,"San Luis Obispo-Paso Robles, CA",traditional,all-transactions,2019,336.4,4,"San Luis Obispo-Paso Robles, CA Metro Area",73518,282165,39.2,41436,17012,105981,65248,574000,42020,2019,0.6156575235183664
42020,"San Luis Obispo-Paso Robles, CA",traditional,all-transactions,2024,495.4825,4,"San Luis Obispo-Paso Robles, CA Metro Area",97446,281555,40.4,46055,19220,109503,67986,824700,42020,2024,0.6208597024739049
42100,"Santa Cruz-Watsonville, CA",traditional,all-transactions,2014,255.31,4,"Santa Cruz-Watsonville, CA Metro Area",66923,267203,36.9,39582,16915,94219,54749,559500,42100,2014,0.5810823719207379
42100,"Santa Cruz-Watsonville, CA",traditional,all-transactions,2019,343.7425,4,"Santa Cruz-Watsonville, CA Metro Area",82234,273962,37.8,42819,19835,95818,57561,756600,42100,2019,0.6007326389613643
42100,"Santa Cruz-Watsonville, CA",traditional,all-transactions,2024,451.37,4,"Santa Cruz-Watsonville, CA Metro Area",111093,264926,39.8,45302,21713,96898,58079,1027500,42100,2024,0.5993828561993023
42140,"Santa Fe, NM",traditional,all-transactions,2014,161.5,4,"Santa Fe, NM Metro Area",52958,146361,43.9,21862,13363,61313,42533,272700,42140,2014,0.6937028036468612
42140,"Santa Fe, NM",traditional,all-transactions,2019,208.14499999999998,4,"Santa Fe, NM Metro Area",61200,149293,46.3,22624,14688,61921,43900,291800,42140,2019,0.708967878425736
42140,"Santa Fe, NM",traditional,all-transactions,2024,329.865,4,"Santa Fe, NM Metro Area",79071,156105,48.7,26545,17968,70767,50603,446300,42140,2024,0.7150649313945766
42200,"Santa Maria-Santa Barbara, CA",traditional,all-transactions,2014,243.935,4,"Santa Maria-Santa Barbara, CA Metro Area",63409,431555,33.6,49596,21078,142028,74300,446500,42200,2014,0.5231362829864534
42200,"Santa Maria-Santa Barbara, CA",traditional,all-transactions,2019,305.81,4,"Santa Maria-Santa Barbara, CA Metro Area",74624,444829,33.8,55474,24612,145856,75945,577400,42200,2019,0.5206847849934182
42200,"Santa Maria-Santa Barbara, CA",traditional,all-transactions,2024,479.69,4,"Santa Maria-Santa Barbara, CA Metro Area",98161,443701,34.6,61162,26012,149608,78344,790700,42200,2024,0.5236618362654404
42220,"Santa Rosa-Petaluma, CA",traditional,all-transactions,2014,238.345,4,"Santa Rosa, CA Metro Area",63799,491790,40.5,72304,25309,186935,111419,414500,42220,2014,0.5960307058603258
42220,"Santa Rosa-Petaluma, CA",traditional,all-transactions,2019,328.915,4,"Santa Rosa-Petaluma, CA Metro Area",81018,499772,42.1,79864,30937,189374,116393,609600,42220,2019,0.6146197471669818
42220,"Santa Rosa-Petaluma, CA",traditional,all-transactions,2024,413.8175,4,"Santa Rosa-Petaluma, CA Metro Area",104674,485040,42.9,84877,34590,190998,119598,815500,42220,2024,0.6261740960638331
42340,"Savannah, GA",traditional,all-transactions,2014,192.6525,4,"Savannah, GA Metro Area",50560,361161,34.5,44762,18237,132980,79845,168600,42340,2014,0.6004286358850955
42340,"Savannah, GA",traditional,all-transactions,2019,247.6725,4,"Savannah, GA Metro Area",59459,386036,35.6,50199,21681,142788,84628,188900,42340,2019,0.5926828585035157
42340,"Savannah, GA",traditional,all-transactions,2024,443.03000000000003,4,"Savannah, GA Metro Area",77180,418285,36.9,61469,28947,161273,100253,302000,42340,2024,0.6216353636380547
42540,"Scranton--Wilkes-Barre, PA",traditional,all-transactions,2014,162.98250000000002,4,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",45812,562644,42.6,56560,25495,225565,153034,132500,42540,2014,0.6784474541706381
42540,"Scranton--Wilkes-Barre, PA",traditional,all-transactions,2019,178.725,4,"Scranton--Wilkes-Barre, PA Metro Area",53491,555642,42.7,61264,27066,226611,151792,139400,42540,2019,0.6698350918534405
42540,"Scranton--Wilkes-Barre, PA",traditional,all-transactions,2024,287.42,4,"Scranton--Wilkes-Barre, PA Metro Area",65158,569788,42.1,66593,31635,234230,157811,187200,42540,2024,0.6737437561371302
42680,"Sebastian-Vero Beach-West Vero Corridor, FL",traditional,all-transactions,2014,163.8625,4,"Sebastian-Vero Beach, FL Metro Area",44645,140918,50.2,17760,7301,57342,42565,156300,42680,2014,0.7423005824700918
42680,"Sebastian-Vero Beach-West Vero Corridor, FL",traditional,all-transactions,2019,256.6275,4,"Sebastian-Vero Beach, FL Metro Area",54740,153989,53.5,21086,9332,58612,46440,202300,42680,2019,0.7923292158602334
42680,"Sebastian-Vero Beach-West Vero Corridor, FL",traditional,all-transactions,2024,446.375,4,"Sebastian-Vero Beach-West Vero Corridor, FL Metro Area",73491,166936,55.3,26186,13274,70816,56735,351500,42680,2024,0.8011607546317216
42700,"Sebring, FL",traditional,all-transactions,2014,149.5525,4,"Sebring, FL Metro Area",35911,98261,51.9,7524,2938,39882,30660,87700,42700,2014,0.768767865202347
42700,"Sebring, FL",traditional,all-transactions,2019,227.6525,4,"Sebring-Avon Park, FL Metro Area",40942,103437,53.5,8658,3554,41740,31436,108100,42700,2019,0.7531384762817441
42700,"Sebring, FL",traditional,all-transactions,2024,413.1625,4,"Sebring, FL Metro Area",54897,105702,54.4,10671,4007,46879,36845,187900,42700,2024,0.7859595981142943
43100,"Sheboygan, WI",traditional,all-transactions,2014,152.0975,4,"Sheboygan, WI Metro Area",53029,115168,40.7,12321,4300,46433,33057,150800,43100,2014,0.7119290160015507
43100,"Sheboygan, WI",traditional,all-transactions,2019,191.0625,4,"Sheboygan, WI Metro Area",60696,115178,41.5,14106,4752,47738,33398,159700,43100,2019,0.6996103732875277
43100,"Sheboygan, WI",traditional,all-transactions,2024,313.635,4,"Sheboygan, WI Metro Area",73094,117991,41.7,15087,6016,49725,35541,232700,43100,2024,0.7147511312217194
43300,"Sherman-Denison, TX",traditional,all-transactions,2014,181.0225,4,"Sherman-Denison, TX Metro Area",47631,121975,40.1,10821,4109,46747,31618,105800,43300,2014,0.6763642586690055
43300,"Sherman-Denison, TX",traditional,all-transactions,2019,261.31,4,"Sherman-Denison, TX Metro Area",54815,131014,39.9,12286,4128,48454,32756,137400,43300,2019,0.6760226193915879
43300,"Sherman-Denison, TX",traditional,all-transactions,2024,439.04499999999996,4,"Sherman-Denison, TX Metro Area",72182,143337,39.0,15602,5422,55248,36895,248400,43300,2024,0.6678069794381697
43340,"Shreveport-Bossier City, LA",traditional,all-transactions,2014,180.9125,4,"Shreveport-Bossier City, LA Metro Area",43779,445305,36.3,42415,16032,170715,110028,122700,43340,2014,0.644512784465337
43340,"Shreveport-Bossier City, LA",traditional,all-transactions,2019,192.6625,4,"Shreveport-Bossier City, LA Metro Area",46407,399619,36.9,39758,16830,156062,96389,155400,43340,2019,0.6176327357076034
43340,"Shreveport-Bossier City, LA",traditional,all-transactions,2024,245.09,4,"Shreveport-Bossier City, LA Metro Area",55925,386819,38.6,40806,20149,157101,98847,191600,43340,2024,0.6291939580270017
43420,"Sierra Vista-Douglas, AZ",traditional,all-transactions,2014,158.20999999999998,4,"Sierra Vista-Douglas, AZ Metro Area",45974,130807,39.6,12968,6001,48846,33223,141300,43420,2014,0.6801580477418826
43420,"Sierra Vista-Douglas, AZ",traditional,all-transactions,2019,189.915,4,"Sierra Vista-Douglas, AZ Metro Area",49260,125867,41.1,12450,6313,50163,34577,146800,43420,2019,0.6892929051292785
43420,"Sierra Vista-Douglas, AZ",traditional,all-transactions,2024,309.7725,4,"Sierra Vista-Douglas, AZ Metro Area",59742,125566,43.0,15198,7612,50982,36213,218300,43420,2024,0.7103095210074144
43580,"Sioux City, IA-NE-SD",traditional,all-transactions,2014,164.41,4,"Sioux City, IA-NE-SD Metro Area",49843,168824,36.6,15310,5318,64174,45052,108200,43580,2014,0.7020288590394864
43580,"Sioux City, IA-NE-SD",traditional,all-transactions,2019,207.84,4,"Sioux City, IA-NE-SD Metro Area",59937,143846,36.0,14124,4699,55391,37178,126200,43580,2019,0.6711920709140474
43580,"Sioux City, IA-NE-SD",traditional,all-transactions,2024,311.645,4,"Sioux City, IA-NE-SD Metro Area",75192,144682,36.2,15102,5712,55468,37864,193100,43580,2024,0.6826278214465998
43620,"Sioux Falls, SD-MN",traditional,all-transactions,2014,179.0525,4,"Sioux Falls, SD Metro Area",57356,238294,34.8,33461,10258,92241,62013,157600,43620,2014,0.6722932318600189
43620,"Sioux Falls, SD-MN",traditional,all-transactions,2019,229.42000000000002,4,"Sioux Falls, SD Metro Area",65621,259348,35.2,39395,12470,102294,68130,193300,43620,2019,0.6660214675347528
43620,"Sioux Falls, SD-MN",traditional,all-transactions,2024,348.46,4,"Sioux Falls, SD-MN Metro Area",82754,298181,36.3,50306,15406,122517,81039,295900,43620,2024,0.6614510639339847
43640,"Slidell-Mandeville-Covington, LA",traditional,all-transactions,2024,277.59000000000003,4,"Slidell-Mandeville-Covington, LA Metro Area",81202,272421,40.5,45528,17460,105082,82876,284000,43640,2024,0.7886793171047373
43780,"South Bend-Mishawaka, IN-MI",traditional,all-transactions,2014,146.485,4,"South Bend-Mishawaka, IN-MI Metro Area",45036,318917,37.8,32486,14549,121563,86091,114700,43780,2014,0.7082006860640162
43780,"South Bend-Mishawaka, IN-MI",traditional,all-transactions,2019,186.39,4,"South Bend-Mishawaka, IN-MI Metro Area",53323,321739,38.1,36115,15665,122891,86271,131500,43780,2019,0.7020123524098592
43780,"South Bend-Mishawaka, IN-MI",traditional,all-transactions,2024,304.235,4,"South Bend-Mishawaka, IN-MI Metro Area",67217,324560,37.9,41159,18252,128459,91336,196600,43780,2024,0.711012852349777
43900,"Spartanburg, SC",traditional,all-transactions,2014,146.0025,4,"Spartanburg, SC Metro Area",42588,317057,38.5,28358,11928,120122,82852,117700,43900,2014,0.689732105692546
43900,"Spartanburg, SC",traditional,all-transactions,2019,191.4275,4,"Spartanburg, SC Metro Area",52332,307617,38.2,32487,13809,116645,82396,141400,43900,2019,0.7063826139140126
43900,"Spartanburg, SC",traditional,all-transactions,2024,327.57,4,"Spartanburg, SC Metro Area",64382,374737,38.2,38546,18050,143283,104370,225000,43900,2024,0.7284185842004983
44060,"Spokane-Spokane Valley, WA",traditional,all-transactions,2014,166.2675,4,"Spokane-Spokane Valley, WA Metro Area",49417,533456,38.0,62164,24996,211284,136976,181100,44060,2014,0.648302758372617
44060,"Spokane-Spokane Valley, WA",traditional,all-transactions,2019,251.0925,4,"Spokane-Spokane Valley, WA Metro Area",56410,550160,38.2,70793,29422,220365,140251,222400,44060,2019,0.6364486193361014
44060,"Spokane-Spokane Valley, WA",traditional,all-transactions,2024,408.195,4,"Spokane-Spokane Valley, WA Metro Area",77488,597123,39.1,85022,34432,237769,156296,405300,44060,2024,0.6573438926016427
44100,"Springfield, IL",traditional,all-transactions,2014,141.4125,4,"Springfield, IL Metro Area",55842,211466,39.9,29472,12267,88221,62164,126900,44100,2014,0.7046394849298919
44100,"Springfield, IL",traditional,all-transactions,2019,152.2375,4,"Springfield, IL Metro Area",62533,209167,40.4,30820,13069,88899,61724,141500,44100,2019,0.6943160215525483
44100,"Springfield, IL",traditional,all-transactions,2024,211.395,4,"Springfield, IL Metro Area",75895,207042,41.1,31291,15344,89990,64597,177300,44100,2024,0.7178242026891877
44140,"Springfield, MA",traditional,all-transactions,2014,179.03,4,"Springfield, MA Metro Area",52546,626775,38.0,68082,37658,236512,147937,214000,44140,2014,0.6254946894872142
44140,"Springfield, MA",traditional,all-transactions,2019,209.845,4,"Springfield, MA Metro Area",59419,699480,39.3,87165,49242,268830,169988,228100,44140,2019,0.6323252613175613
44140,"Springfield, MA",traditional,all-transactions,2024,327.7725,4,"Springfield, MA Metro Area",71306,462815,40.0,55400,29482,184471,114780,298800,44140,2024,0.6222116213388554
44180,"Springfield, MO",traditional,all-transactions,2014,143.85750000000002,4,"Springfield, MO Metro Area",42880,444728,36.5,49044,18091,177468,113628,128100,44180,2014,0.640273176009196
44180,"Springfield, MO",traditional,all-transactions,2019,180.37,4,"Springfield, MO Metro Area",48549,462434,36.8,53353,22197,188342,116654,147700,44180,2019,0.6193732677788278
44180,"Springfield, MO",traditional,all-transactions,2024,298.0875,4,"Springfield, MO Metro Area",65071,486785,37.3,61499,27945,198884,126538,230700,44180,2024,0.6362402204299994
44220,"Springfield, OH",traditional,all-transactions,2014,133.07,4,"Springfield, OH Metro Area",43011,137303,41.1,10978,4645,54969,36306,104200,44220,2014,0.6604813622223435
44220,"Springfield, OH",traditional,all-transactions,2019,161.9825,4,"Springfield, OH Metro Area",50873,134726,41.1,10507,5176,54696,36093,115500,44220,2019,0.6598837209302325
44220,"Springfield, OH",traditional,all-transactions,2024,269.16,4,"Springfield, OH Metro Area",63132,135158,41.2,11938,5776,55975,38844,169900,44220,2024,0.6939526574363555
44300,"State College, PA",traditional,all-transactions,2014,192.39,4,"State College, PA Metro Area",50295,156240,29.7,18456,10830,57283,34622,193500,44300,2014,0.6044027023724317
44300,"State College, PA",traditional,all-transactions,2019,234.70250000000001,4,"State College, PA Metro Area",60403,161960,32.3,23415,12805,58201,35806,234900,44300,2019,0.6152127970309789
44300,"State College, PA",traditional,all-transactions,2024,325.53,4,"State College, PA Metro Area",74291,158576,34.2,22159,14177,59013,36467,323500,44300,2024,0.6179485875993426
44420,"Staunton-Stuarts Draft, VA",traditional,all-transactions,2014,182.74,4,"Staunton-Waynesboro, VA Metro Area",49262,119016,42.8,12247,5278,47505,33995,185400,44420,2014,0.7156088832754447
44420,"Staunton-Stuarts Draft, VA",traditional,all-transactions,2019,211.125,4,"Staunton, VA Metro Area",57140,121651,43.7,13694,6424,49329,34806,198600,44420,2019,0.7055890044395792
44420,"Staunton-Stuarts Draft, VA",traditional,all-transactions,2024,330.9375,4,"Staunton-Stuarts Draft, VA Metro Area",73544,126822,42.7,16023,7067,52233,37707,284500,44420,2024,0.7218999483085405
44700,"Stockton-Lodi, CA",traditional,all-transactions,2014,182.2325,4,"Stockton-Lodi, CA Metro Area",53253,701050,33.2,53111,15921,217343,123584,211300,44700,2014,0.5686127457521061
44700,"Stockton-Lodi, CA",traditional,all-transactions,2019,262.615,4,"Stockton, CA Metro Area",64432,742603,34.3,60276,19050,228567,129419,342100,44700,2019,0.5662190954949752
44700,"Stockton-Lodi, CA",traditional,all-transactions,2024,384.5325,4,"Stockton-Lodi, CA Metro Area",92179,797334,35.4,79428,26768,245250,152030,530700,44700,2024,0.6198980632008155
44940,"Sumter, SC",traditional,all-transactions,2014,167.6,4,"Sumter, SC Metro Area",40662,107782,35.6,8082,3917,40024,25825,108300,44940,2014,0.6452378572856287
44940,"Sumter, SC",traditional,all-transactions,2019,190.9125,4,"Sumter, SC Metro Area",44486,140714,38.1,10868,5041,54937,37115,112300,44940,2019,0.6755920417933269
44940,"Sumter, SC",traditional,all-transactions,2024,294.135,4,"Sumter, SC Metro Area",56693,104725,38.0,10191,5263,41083,27990,165300,44940,2024,0.6813037022612759
