cbsa_code,metric,period,value
13060,inventory,2025,305.1667
13060,inventory,2026,318.0
13060,inventory,2026-07,337.0
13100,inventory,2018,124.8
13100,inventory,2019,105.6667
13100,inventory,2020,71.0833
13100,inventory,2021,75.5833
13100,inventory,2022,82.75
13100,inventory,2023,66.0833
13100,inventory,2024,62.8333
13100,inventory,2025,85.8333
13100,inventory,2026,85.5714
13100,inventory,2026-07,102.0
13140,inventory,2018,1301.8
13140,inventory,2019,1657.5833
13140,inventory,2020,1515.4167
13140,inventory,2021,1266.8333
13140,inventory,2022,1416.6667
13140,inventory,2023,1481.5
13140,inventory,2024,1612.0
13140,inventory,2025,1710.0
13140,inventory,2026,1559.4286
13140,inventory,2026-07,1577.0
13180,inventory,2018,385.6
13180,inventory,2019,384.3333
13180,inventory,2020,314.6667
13180,inventory,2021,263.0833
13180,inventory,2022,209.5833
13180,inventory,2023,175.8333
13180,inventory,2024,203.75
13180,inventory,2025,211.8333
13180,inventory,2026,203.4286
13180,inventory,2026-07,254.0
13220,inventory,2018,782.7
13220,inventory,2019,656.6667
13220,inventory,2020,544.0833
13220,inventory,2021,415.8333
13220,inventory,2022,323.0833
13220,inventory,2023,308.5
13220,inventory,2024,306.8333
13220,inventory,2025,344.1667
13220,inventory,2026,342.1429
13220,inventory,2026-07,366.0
13260,inventory,2018,288.5
13260,inventory,2019,244.75
13260,inventory,2020,204.6667
13260,inventory,2021,132.0833
13260,inventory,2022,146.1667
13260,inventory,2023,148.8333
13260,inventory,2024,196.9167
13260,inventory,2025,219.9167
13260,inventory,2026,225.0
13260,inventory,2026-07,247.0
13300,inventory,2018,136.0
13300,inventory,2019,120.8333
13300,inventory,2020,109.9167
13300,inventory,2021,89.9167
13300,inventory,2022,119.5
13300,inventory,2023,137.5
13300,inventory,2024,129.8333
13300,inventory,2025,144.4167
13300,inventory,2026,148.4286
13300,inventory,2026-07,149.0
13340,inventory,2018,242.5
13340,inventory,2019,219.25
13340,inventory,2020,163.9167
13340,inventory,2021,136.4167
13340,inventory,2022,171.25
13340,inventory,2023,150.3333
13340,inventory,2024,154.5833
13340,inventory,2025,168.3333
13340,inventory,2026,179.4286
13340,inventory,2026-07,226.0
13380,inventory,2018,961.5
13380,inventory,2019,895.8333
13380,inventory,2020,707.9167
13380,inventory,2021,527.3333
13380,inventory,2022,601.3333
13380,inventory,2023,601.0833
13380,inventory,2024,601.0
13380,inventory,2025,792.6667
13380,inventory,2026,793.1429
13380,inventory,2026-07,1076.0
13420,inventory,2018,269.4
13420,inventory,2019,238.3333
13420,inventory,2020,184.0
13420,inventory,2021,129.75
13420,inventory,2022,119.3333
13420,inventory,2023,127.1667
13420,inventory,2024,141.75
13420,inventory,2025,163.6667
13420,inventory,2026,156.0
13420,inventory,2026-07,208.0
13460,inventory,2018,2068.1
13460,inventory,2019,1835.8333
13460,inventory,2020,1189.75
13460,inventory,2021,892.0833
13460,inventory,2022,1018.0
13460,inventory,2023,971.9167
13460,inventory,2024,1174.5
13460,inventory,2025,1481.0833
13460,inventory,2026,1336.4286
13460,inventory,2026-07,1771.0
13540,inventory,2018,629.1
13540,inventory,2019,587.0
13540,inventory,2020,439.3333
13540,inventory,2021,196.3333
13540,inventory,2022,132.3333
13540,inventory,2023,112.8333
13540,inventory,2024,151.25
13540,inventory,2025,169.75
13540,inventory,2026,169.7143
13540,inventory,2026-07,208.0
13660,inventory,2018,381.2
13660,inventory,2019,316.3333
13660,inventory,2020,225.25
13660,inventory,2021,233.3333
13660,inventory,2022,229.9167
13660,inventory,2023,175.25
13660,inventory,2024,177.4167
13660,inventory,2025,172.75
13660,inventory,2026,160.0
13660,inventory,2026-07,196.0
13700,inventory,2018,158.8
13700,inventory,2019,149.4167
13700,inventory,2020,188.0
13700,inventory,2021,162.0
13700,inventory,2022,173.25
13700,inventory,2023,168.9167
13700,inventory,2024,176.8333
13700,inventory,2025,183.8333
13700,inventory,2026,184.5714
13700,inventory,2026-07,177.0
13740,inventory,2018,1168.5
13740,inventory,2019,1089.9167
13740,inventory,2020,742.8333
13740,inventory,2021,536.9167
13740,inventory,2022,538.0833
13740,inventory,2023,611.6667
13740,inventory,2024,752.8333
13740,inventory,2025,914.9167
13740,inventory,2026,838.7143
13740,inventory,2026-07,988.0
13780,inventory,2018,1166.4
13780,inventory,2019,1164.9167
13780,inventory,2020,947.0833
13780,inventory,2021,662.25
13780,inventory,2022,607.5833
13780,inventory,2023,506.4167
13780,inventory,2024,486.75
13780,inventory,2025,461.75
13780,inventory,2026,449.2857
13780,inventory,2026-07,545.0
13820,inventory,2018,6365.2
13820,inventory,2019,5694.75
13820,inventory,2020,4659.5
13820,inventory,2021,3671.9167
13820,inventory,2022,3724.9167
13820,inventory,2023,3880.5833
13820,inventory,2024,4513.4167
13820,inventory,2025,5194.0833
13820,inventory,2026,5386.5714
13820,inventory,2026-07,5685.0
13900,inventory,2018,953.9
13900,inventory,2019,885.4167
13900,inventory,2020,650.4167
13900,inventory,2021,489.5833
13900,inventory,2022,402.25
13900,inventory,2023,370.9167
13900,inventory,2024,374.25
13900,inventory,2025,376.1667
13900,inventory,2026,353.4286
13900,inventory,2026-07,399.0
13940,inventory,2018,150.1
13940,inventory,2019,133.0833
13940,inventory,2020,119.0833
13940,inventory,2021,85.0
13940,inventory,2022,111.0833
13940,inventory,2023,131.75
13940,inventory,2024,129.6667
13940,inventory,2025,172.0833
13940,inventory,2026,200.4286
13940,inventory,2026-07,205.0
13980,inventory,2018,687.3
13980,inventory,2019,614.75
13980,inventory,2020,477.9167
13980,inventory,2021,355.5833
13980,inventory,2022,359.0
13980,inventory,2023,316.5
13980,inventory,2024,352.9167
13980,inventory,2025,395.5
13980,inventory,2026,437.5714
13980,inventory,2026-07,519.0
14010,inventory,2018,1307.6
14010,inventory,2019,1050.25
14010,inventory,2020,714.6667
14010,inventory,2021,466.9167
14010,inventory,2022,353.5833
14010,inventory,2023,276.4167
14010,inventory,2024,279.6667
14010,inventory,2025,279.75
14010,inventory,2026,289.1429
14010,inventory,2026-07,362.0
14020,inventory,2018,911.5
14020,inventory,2019,804.3333
14020,inventory,2020,642.5833
14020,inventory,2021,494.25
14020,inventory,2022,532.3333
14020,inventory,2023,504.3333
14020,inventory,2024,595.5833
14020,inventory,2025,744.8333
14020,inventory,2026,777.7143
14020,inventory,2026-07,904.0
14100,inventory,2018,441.0
14100,inventory,2019,427.25
14100,inventory,2020,338.25
14100,inventory,2021,261.5
14100,inventory,2022,157.3333
14100,inventory,2023,135.5833
14100,inventory,2024,162.1667
14100,inventory,2025,170.75
14100,inventory,2026,167.0
14100,inventory,2026-07,173.0
14140,inventory,2018,700.2
14140,inventory,2019,667.6667
14140,inventory,2020,496.5833
14140,inventory,2021,381.4167
14140,inventory,2022,297.3333
14140,inventory,2023,262.1667
14140,inventory,2024,262.25
14140,inventory,2025,297.9167
14140,inventory,2026,294.4286
14140,inventory,2026-07,327.0
14180,inventory,2018,204.8
14180,inventory,2019,218.5833
14180,inventory,2020,160.75
14180,inventory,2021,114.0
14180,inventory,2022,115.0833
14180,inventory,2023,132.4167
14180,inventory,2024,127.3333
14180,inventory,2025,131.4167
14180,inventory,2026,142.8571
14180,inventory,2026-07,146.0
14220,inventory,2018,151.6
14220,inventory,2019,150.75
14220,inventory,2020,117.3333
14220,inventory,2021,74.1667
14220,inventory,2022,77.8333
14220,inventory,2023,95.5833
14220,inventory,2024,120.6667
14220,inventory,2025,130.3333
14220,inventory,2026,135.1429
14220,inventory,2026-07,138.0
14260,inventory,2018,4081.6
14260,inventory,2019,4119.0833
14260,inventory,2020,3083.0
14260,inventory,2021,2147.25
