Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202499,999,28180,5,Kapaa  HI ,141,141,120109,0,0,0,0,0,0,0,0,0,141,141,120109,0,0,0,0,0,0,0,0,0
202499,999,28260,5,Kearney  NE ,128,128,52813,0,0,0,2,8,1614,0,0,0,128,128,52813,0,0,0,2,8,1614,0,0,0
202499,999,28380,5,Kennett  MO ,30,30,5220,0,0,0,0,0,0,0,0,0,3,3,270,0,0,0,0,0,0,0,0,0
202499,999,28540,5,Ketchikan  AK ,27,27,11238,3,6,1257,4,15,2239,1,14,2581,27,27,11238,3,6,1257,4,15,2239,1,14,2581
202499,999,28660,4,Killeen-Temple  TX ,2964,2964,796692,216,432,49611,1,4,396,4,246,30322,2952,2952,793699,216,432,49611,1,4,396,4,246,30322
202499,999,28820,5,Kinston  NC ,148,148,28115,0,0,0,0,0,0,0,0,0,148,148,28115,0,0,0,0,0,0,0,0,0
202499,999,28860,5,Kirksville  MO ,26,26,7748,0,0,0,0,0,0,0,0,0,18,18,5846,0,0,0,0,0,0,0,0,0
202499,999,28900,5,Klamath Falls  OR ,142,142,50614,9,18,2361,0,0,0,12,72,11254,142,142,50614,9,18,2361,0,0,0,12,72,11254
202499,999,29260,5,La Grande  OR ,36,36,13186,1,2,550,0,0,0,0,0,0,36,36,13186,1,2,550,0,0,0,0,0,0
202499,999,29420,4,Lake Havasu City-Kingman  AZ ,2459,2459,509635,24,48,4270,1,3,235,4,33,4029,2423,2423,504031,23,46,4037,0,0,0,3,28,3386
202499,999,29540,4,Lancaster  PA ,755,755,246728,9,18,2412,9,35,2394,17,376,55784,677,677,222354,9,18,2412,9,35,2394,17,376,55784
202499,999,29660,5,Laramie  WY ,87,87,30273,1,2,120,0,0,0,2,48,6511,87,87,30273,1,2,120,0,0,0,2,48,6511
202499,999,29700,4,Laredo  TX ,1154,1154,321450,5,10,1242,13,39,4694,25,245,25055,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,30060,5,Lebanon  MO ,41,41,6925,0,0,0,5,20,3000,0,0,0,41,41,6925,0,0,0,5,20,3000,0,0,0
202499,999,30150,5,Lebanon-Claremont  NH-VT ,558,558,218988,19,38,5668,2,8,942,20,401,85341,438,438,183271,19,38,5668,2,8,942,9,292,65935
202499,999,30300,4,Lewiston  ID-WA ,129,129,37264,11,22,7366,1,3,589,4,72,6837,127,127,36526,11,22,7366,1,3,589,4,72,6837
202499,999,30380,5,Lewistown  PA ,63,63,18894,0,0,0,0,0,0,0,0,0,29,29,9352,0,0,0,0,0,0,0,0,0
202499,999,30420,5,Lexington  NE ,38,38,18975,0,0,0,0,0,0,0,0,0,38,38,18975,0,0,0,0,0,0,0,0,0
202499,999,30580,5,Liberal  KS ,17,17,4307,0,0,0,0,0,0,0,0,0,17,17,4307,0,0,0,0,0,0,0,0,0
202499,999,30860,4,Logan  UT-ID ,946,946,346997,2,4,813,0,0,0,9,146,14598,874,874,329993,2,4,813,0,0,0,9,146,14598
202499,999,30900,5,Logansport  IN ,38,38,13518,0,0,0,0,0,0,0,0,0,38,38,13518,0,0,0,0,0,0,0,0,0
202499,999,30980,4,Longview  TX ,268,268,78624,10,20,2380,0,0,0,0,0,0,263,263,77814,10,20,2380,0,0,0,0,0,0
202499,999,31220,5,Ludington  MI ,80,80,24775,0,0,0,0,0,0,4,97,24309,80,80,24775,0,0,0,0,0,0,4,97,24309
202499,999,31260,5,Lufkin  TX ,98,98,29244,11,22,2620,0,0,0,0,0,0,88,88,26593,6,12,1469,0,0,0,0,0,0
202499,999,31340,4,Lynchburg  VA ,967,967,311491,19,38,5310,0,0,0,9,399,43000,967,967,311491,19,38,5310,0,0,0,9,399,43000
202499,999,31380,5,Macomb  IL ,1,1,80,0,0,0,0,0,0,0,0,0,1,1,80,0,0,0,0,0,0,0,0,0
202499,999,31500,5,Madison  IN ,58,58,12922,0,0,0,0,0,0,0,0,0,24,24,5415,0,0,0,0,0,0,0,0,0
202499,999,31580,5,Madisonville  KY ,112,112,21282,3,6,692,0,0,0,0,0,0,112,112,21282,3,6,692,0,0,0,0,0,0
202499,999,31620,5,Magnolia  AR ,14,14,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,31740,4,Manhattan  KS ,279,279,89799,11,22,3737,0,0,0,2,35,3911,147,147,46471,10,20,3197,0,0,0,2,35,3911
202499,999,31820,5,Manitowoc  WI ,96,96,43046,8,16,3003,0,0,0,0,0,0,96,96,43046,8,16,3003,0,0,0,0,0,0
202499,999,31980,5,Marion  IN ,44,44,10797,0,0,0,0,0,0,1,8,985,33,33,7102,0,0,0,0,0,0,1,8,985
202499,999,32100,5,Marquette  MI ,89,89,33909,1,2,300,0,0,0,0,0,0,89,89,33909,1,2,300,0,0,0,0,0,0
202499,999,32140,5,Marshall  MN ,20,20,6336,0,0,0,0,0,0,2,72,7300,20,20,6336,0,0,0,0,0,0,2,72,7300
202499,999,32180,5,Marshall  MO ,7,7,1385,1,2,300,1,4,600,0,0,0,6,6,1135,1,2,300,1,4,600,0,0,0
202499,999,32260,5,Marshalltown  IA ,27,27,8681,2,4,761,2,6,1015,0,0,0,24,24,7716,2,4,761,2,6,1015,0,0,0
202499,999,32300,5,Martinsville  VA ,36,36,9771,0,0,0,0,0,0,1,52,9165,36,36,9771,0,0,0,0,0,0,1,52,9165
202499,999,32340,5,Maryville  MO ,45,45,10102,2,4,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,32380,5,Mason City  IA ,32,32,13672,6,12,3600,1,4,1800,1,6,2000,32,32,13672,6,12,3600,1,4,1800,1,6,2000
202499,999,32390,5,Massena-Ogdensburg  NY ,204,204,39691,6,12,1060,0,0,0,1,12,899,149,149,31572,6,12,1060,0,0,0,1,12,899
202499,999,32540,5,McAlester  OK ,51,51,30747,0,0,0,0,0,0,0,0,0,51,51,30747,0,0,0,0,0,0,0,0,0
202499,999,32620,5,McComb  MS ,4,4,500,2,4,400,0,0,0,0,0,0,4,4,500,2,4,400,0,0,0,0,0,0
202499,999,32660,5,McMinnville  TN ,259,259,73005,2,4,400,2,7,769,2,12,1430,242,242,68582,2,4,400,2,7,769,1,7,863
202499,999,32700,5,McPherson  KS ,88,88,16983,11,22,3513,0,0,0,0,0,0,62,62,11850,0,0,0,0,0,0,0,0,0
202499,999,32940,5,Meridian  MS ,27,27,8105,0,0,0,0,0,0,0,0,0,20,20,6053,0,0,0,0,0,0,0,0,0
202499,999,33300,5,Milledgeville  GA ,100,100,33965,11,22,3493,17,68,5590,2,12,2193,97,97,33642,10,20,3423,17,68,5590,2,12,2193
202499,999,33500,4,Minot  ND ,121,121,31526,10,20,1314,0,0,0,0,0,0,113,113,29465,10,20,1314,0,0,0,0,0,0
202499,999,33540,4,Missoula  MT ,384,384,113853,6,12,2164,7,27,6355,30,354,58933,380,380,112325,6,12,2164,7,27,6355,30,354,58933
202499,999,33580,5,Mitchell  SD ,58,58,17303,6,12,1766,1,4,800,0,0,0,27,27,10761,0,0,0,1,4,800,0,0,0
202499,999,33940,5,Montrose  CO ,240,240,39812,2,4,416,1,4,339,1,22,7500,240,240,39812,2,4,416,1,4,339,1,22,7500
202499,999,34020,5,Morgan City  LA ,27,27,6136,0,0,0,0,0,0,4,20,2727,18,18,4224,0,0,0,0,0,0,0,0,0
202499,999,34060,4,Morgantown  WV ,16,16,3274,0,0,0,0,0,0,0,0,0,15,15,2969,0,0,0,0,0,0,0,0,0
202499,999,34220,5,Moultrie  GA ,63,63,14303,17,34,3483,0,0,0,0,0,0,63,63,14303,17,34,3483,0,0,0,0,0,0
202499,999,34260,5,Mountain Home  AR ,39,39,8029,2,4,800,2,6,1200,0,0,0,36,36,7169,2,4,800,2,6,1200,0,0,0
202499,999,34420,5,Mount Pleasant  TX ,66,66,18856,3,6,749,0,0,0,0,0,0,66,66,18856,3,6,749,0,0,0,0,0,0
202499,999,34500,5,Mount Vernon  IL ,6,6,3350,0,0,0,0,0,0,0,0,0,6,6,3350,0,0,0,0,0,0,0,0,0
202499,999,34660,5,Murray  KY ,15,15,4983,0,0,0,0,0,0,2,66,9055,15,15,4983,0,0,0,0,0,0,2,66,9055
202499,999,34860,5,Nacogdoches  TX ,35,35,8529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,34880,5,Nantucket  MA ,218,218,243770,12,24,6829,0,0,0,4,20,2917,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,35020,5,Natchez  MS-LA ,31,31,3982,0,0,0,0,0,0,0,0,0,4,4,452,0,0,0,0,0,0,0,0,0
202499,999,35060,5,Natchitoches  LA ,40,40,10228,0,0,0,0,0,0,0,0,0,40,40,10228,0,0,0,0,0,0,0,0,0
202499,999,35440,5,Newport  OR ,147,147,58739,3,6,1570,5,20,4176,7,107,20258,147,147,58739,3,6,1570,5,20,4176,7,107,20258
202499,999,35740,5,Norfolk  NE ,63,63,28068,18,36,4804,2,8,785,5,196,28473,63,63,28068,18,36,4804,2,8,785,5,196,28473
202499,999,35820,5,North Platte  NE ,45,45,12045,0,0,0,0,0,0,0,0,0,43,43,11865,0,0,0,0,0,0,0,0,0
202499,999,35900,5,North Wilkesboro  NC ,134,134,43022,0,0,0,0,0,0,0,0,0,133,133,42769,0,0,0,0,0,0,0,0,0
202499,999,36100,4,Ocala  FL ,6067,6067,1204804,62,124,11080,1,4,396,22,534,70170,6067,6067,1204804,62,124,11080,1,4,396,22,534,70170
202499,999,36340,5,Oil City  PA ,40,40,11882,0,0,0,0,0,0,0,0,0,32,32,9755,0,0,0,0,0,0,0,0,0
202499,999,36580,5,Oneonta  NY ,123,123,30715,0,0,0,0,0,0,0,0,0,3,3,991,0,0,0,0,0,0,0,0,0
202499,999,36900,5,Ottumwa  IA ,39,39,10141,0,0,0,2,6,1500,0,0,0,2,2,401,0,0,0,0,0,0,0,0,0
202499,999,36980,4,Owensboro  KY ,198,198,17145,11,22,1299,1,4,298,1,6,482,198,198,17145,11,22,1299,1,4,298,1,6,482
202499,999,37060,5,Oxford  MS ,474,474,153289,19,38,9020,9,34,9318,0,0,0,250,250,86637,8,16,4239,8,31,8831,0,0,0
202499,999,37300,5,Palestine  TX ,18,18,3614,3,6,710,1,3,200,0,0,0,18,18,3614,3,6,710,1,3,200,0,0,0
202499,999,37340,4,Palm Bay-Melbourne-Titusville  FL ,3889,3889,1623286,6,12,4348,0,0,0,18,702,113655,3754,3754,1598383,6,12,4348,0,0,0,18,702,113655
202499,999,37420,5,Pampa  TX ,3,3,908,0,0,0,0,0,0,0,0,0,3,3,908,0,0,0,0,0,0,0,0,0
202499,999,37460,4,Panama City-Panama City Beach  FL ,2103,2103,727364,8,16,3255,4,12,2719,43,559,102248,422,422,117391,1,2,250,0,0,0,16,321,58755
202499,999,37540,5,Paris  TN ,19,19,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,37580,5,Paris  TX ,42,42,7203,8,16,1363,0,0,0,2,71,7115,30,30,6003,8,16,1363,0,0,0,2,71,7115
202499,999,37860,4,Pensacola-Ferry Pass-Brent  FL ,3297,3297,982339,2,4,250,4,16,2600,16,128,1963,3297,3297,982339,2,4,250,4,16,2600,16,128,1963
202499,999,37950,5,Petoskey  MI ,159,159,60943,1,2,180,0,0,0,0,0,0,159,159,60943,1,2,180,0,0,0,0,0,0
202499,999,38180,5,Pierre  SD ,31,31,11635,0,0,0,0,0,0,1,115,13000,19,19,7419,0,0,0,0,0,0,1,115,13000
202499,999,38210,5,Pikeville  KY ,7,7,3700,1,2,225,0,0,0,0,0,0,7,7,3700,1,2,225,0,0,0,0,0,0
202499,999,38260,5,Pittsburg  KS ,60,60,16499,1,2,129,0,0,0,0,0,0,60,60,16499,1,2,129,0,0,0,0,0,0
202499,999,38340,4,Pittsfield  MA ,108,108,65796,3,6,320,1,3,630,2,10,792,54,54,35543,0,0,0,0,0,0,0,0,0
202499,999,38420,5,Platteville  WI ,107,107,31155,4,8,1270,0,0,0,0,0,0,106,106,30881,4,8,1270,0,0,0,0,0,0
202499,999,38460,5,Plattsburgh  NY ,117,117,31938,1,2,300,0,0,0,12,64,8864,72,72,19762,1,2,300,0,0,0,0,0,0
202499,999,38540,4,Pocatello  ID ,277,277,57140,7,14,1485,8,26,2641,1,6,1200,196,196,48820,6,12,1229,2,8,775,1,6,1200
202499,999,38620,5,Ponca City  OK ,15,15,3374,0,0,0,0,0,0,0,0,0,15,15,3374,0,0,0,0,0,0,0,0,0
202499,999,38740,5,Poplar Bluff  MO ,7,7,495,0,0,0,2,8,400,6,48,1350,7,7,495,0,0,0,2,8,400,6,48,1350
202499,999,38820,5,Port Angeles  WA ,142,142,38338,10,20,2323,1,4,350,0,0,0,142,142,38338,10,20,2323,1,4,350,0,0,0
202499,999,39040,5,Port Townsend  WA ,147,147,47503,0,0,0,0,0,0,0,0,0,147,147,47503,0,0,0,0,0,0,0,0,0
202499,999,39060,5,Pottsville  PA ,167,167,47450,0,0,0,0,0,0,2,72,7000,113,113,33216,0,0,0,0,0,0,2,72,7000
202499,999,39150,4,Prescott Valley-Prescott  AZ ,1836,1836,544609,65,130,15935,1,4,500,11,98,18736,1836,1836,544609,65,130,15935,1,4,500,11,98,18736
202499,999,39220,5,Price  UT ,28,28,13270,0,0,0,0,0,0,7,168,26472,28,28,13270,0,0,0,0,0,0,7,168,26472
202499,999,39960,5,Rice Lake  WI ,145,145,49229,4,8,1588,0,0,0,1,8,977,145,145,49229,4,8,1588,0,0,0,1,8,977
202499,999,40060,4,Richmond  VA ,5023,5023,1171670,104,208,34829,1,3,567,63,3408,355360,4925,4925,1149091,104,208,34829,1,3,567,63,3408,355360
202499,999,40180,5,Riverton  WY ,14,14,4482,0,0,0,0,0,0,0,0,0,13,13,4032,0,0,0,0,0,0,0,0,0
202499,999,40220,4,Roanoke  VA ,541,541,184100,13,26,3823,0,0,0,12,486,54759,384,384,114148,13,26,3823,0,0,0,10,476,54134
202499,999,40540,5,Rock Springs  WY ,45,45,18602,0,0,0,0,0,0,0,0,0,45,45,18602,0,0,0,0,0,0,0,0,0
202499,999,40620,5,Rolla  MO ,41,41,9674,6,12,880,10,36,5365,1,63,3000,41,41,9674,6,12,880,10,36,5365,1,63,3000
202499,999,40700,5,Roseburg  OR ,166,166,54831,12,24,5018,0,0,0,0,0,0,166,166,54831,12,24,5018,0,0,0,0,0,0
202499,999,40740,5,Roswell  NM ,88,88,15950,0,0,0,0,0,0,0,0,0,27,27,6222,0,0,0,0,0,0,0,0,0
202499,999,40760,5,Ruidoso  NM ,88,88,45913,0,0,0,1,4,1125,0,0,0,88,88,45913,0,0,0,1,4,1125,0,0,0
202499,999,40780,5,Russellville  AR ,56,56,10062,2,4,473,1,3,200,0,0,0,50,50,9247,2,4,473,1,3,200,0,0,0
202499,999,40860,5,Rutland  VT ,89,89,26759,1,2,265,0,0,0,2,44,6754,64,64,20756,1,2,265,0,0,0,2,44,6754
202499,999,40940,5,Safford  AZ ,133,133,42504,2,4,832,0,0,0,0,0,0,133,133,42504,2,4,832,0,0,0,0,0,0
202499,999,41100,4,St. George  UT ,2467,2467,514755,0,0,0,9,35,6648,34,650,92475,2380,2380,488323,0,0,0,9,35,6648,34,650,92475
202499,999,41260,5,St. Marys  PA ,44,44,10455,2,4,922,0,0,0,0,0,0,36,36,8221,2,4,922,0,0,0,0,0,0
202499,999,41460,5,Salina  KS ,105,105,23213,0,0,0,3,12,1667,8,186,23333,105,105,23213,0,0,0,3,12,1667,8,186,23333
202499,999,41500,4,Salinas  CA ,512,512,128876,1,2,712,1,4,1075,14,159,32717,512,512,128876,1,2,712,1,4,1075,14,159,32717
202499,999,41660,4,San Angelo  TX ,231,231,68921,1,2,230,0,0,0,0,0,0,231,231,68921,1,2,230,0,0,0,0,0,0
202499,999,41740,4,San Diego-Chula Vista-Carlsbad  CA ,3377,3377,1031140,309,618,99265,94,329,66221,319,7248,1477838,3327,3327,1013740,303,606,97281,92,321,64654,315,6939,1432699
202499,999,41760,5,Sandpoint  ID ,115,115,28163,1,2,209,2,6,440,2,24,2849,115,115,28163,1,2,209,2,6,440,2,24,2849
202499,999,42020,4,San Luis Obispo-Paso Robles  CA ,821,821,240696,5,10,1657,0,0,0,17,273,39844,821,821,240696,5,10,1657,0,0,0,17,273,39844
202499,999,42200,4,Santa Maria-Santa Barbara  CA ,481,481,239681,8,16,4286,1,4,1167,11,249,57057,478,478,239517,8,16,4286,1,4,1167,11,249,57057
202499,999,42220,4,Santa Rosa-Petaluma  CA ,832,832,243237,4,8,1904,3,9,1993,23,163,46629,647,647,206398,4,8,1904,3,9,1993,11,103,36629
202499,999,42300,5,Sault Ste. Marie  MI ,55,55,11121,0,0,0,0,0,0,0,0,0,55,55,11121,0,0,0,0,0,0,0,0,0
202499,999,42380,5,Sayre  PA ,77,77,23692,2,4,100,0,0,0,1,11,1688,48,48,15570,2,4,100,0,0,0,1,11,1688
202499,999,42420,5,Scottsbluff  NE ,44,44,21282,0,0,0,0,0,0,0,0,0,44,44,21282,0,0,0,0,0,0,0,0,0
202499,999,42540,4,Scranton--Wilkes-Barre  PA ,518,518,175350,21,42,8931,5,20,2159,3,16,2536,274,274,99218,21,42,8931,5,20,2159,2,11,2443
202499,999,42580,5,Seaford  DE ,3816,3816,561098,91,182,42426,3,12,1220,14,344,35579,3816,3816,561098,91,182,42426,3,12,1220,14,344,35579
202499,999,42700,4,Sebring-  FL ,846,846,181439,27,54,6172,0,0,0,5,80,14814,846,846,181439,27,54,6172,0,0,0,5,80,14814
202499,999,42740,5,Sedalia  MO ,24,24,3668,7,14,1691,5,15,989,8,46,5337,12,12,1803,0,0,0,0,0,0,0,0,0
202499,999,43100,4,Sheboygan  WI ,232,232,79730,8,16,3961,0,0,0,1,44,7320,229,229,78821,6,12,3280,0,0,0,1,44,7320
202499,999,43260,5,Sheridan  WY ,193,193,65662,12,24,3155,4,14,2070,7,92,14574,192,192,65376,12,24,3155,4,14,2070,7,92,14574
202499,999,43320,5,Show Low  AZ ,451,451,156476,9,18,2353,2,7,600,2,11,1533,411,411,143132,7,14,1814,2,7,600,1,6,755
202499,999,43420,4,Sierra Vista-Douglas  AZ ,435,435,61685,0,0,0,0,0,0,1,6,300,421,421,60081,0,0,0,0,0,0,1,6,300
202499,999,43620,4,Sioux Falls  SD-MN ,1270,1270,327510,30,60,12688,12,46,7305,106,1426,185923,1236,1236,318517,29,58,12352,10,40,7305,96,1376,179442
202499,999,43660,5,Snyder  TX ,32,32,9684,0,0,0,0,0,0,0,0,0,32,32,9684,0,0,0,0,0,0,0,0,0
202499,999,43700,5,Somerset  KY ,49,49,14442,0,0,0,7,23,2258,5,50,5785,48,48,14192,0,0,0,7,23,2258,5,50,5785
202499,999,43760,5,Sonora  CA ,62,62,19496,0,0,0,0,0,0,0,0,0,62,62,19496,0,0,0,0,0,0,0,0,0
202499,999,44180,4,Springfield  MO ,1763,1763,534696,40,80,10910,21,71,7238,14,314,52380,1594,1594,498367,33,66,8899,18,62,6676,14,314,52380
202499,999,44460,5,Steamboat Springs  CO ,183,183,237296,6,12,1800,0,0,0,21,418,198057,183,183,237296,6,12,1800,0,0,0,21,418,198057
202499,999,44500,5,Stephenville  TX ,27,27,6724,6,12,1599,3,10,989,10,61,8179,24,24,6694,6,12,1599,3,10,989,10,61,8179
202499,999,44540,5,Sterling  CO ,12,12,3180,0,0,0,0,0,0,0,0,0,12,12,3180,0,0,0,0,0,0,0,0,0
202499,999,44660,5,Stillwater  OK ,131,131,31291,1,2,175,0,0,0,1,12,2248,131,131,31291,1,2,175,0,0,0,1,12,2248
202499,999,44740,5,Storm Lake  IA ,91,91,12908,3,6,665,1,4,420,1,71,24000,91,91,12908,3,6,665,1,4,420,1,71,24000
202499,999,45000,5,Susanville  CA ,6,6,1857,0,0,0,0,0,0,0,0,0,6,6,1857,0,0,0,0,0,0,0,0,0
202499,999,45140,5,Tahlequah  OK ,32,32,6297,8,16,1250,0,0,0,0,0,0,32,32,6297,8,16,1250,0,0,0,0,0,0
202499,999,45300,4,Tampa-St. Petersburg-Clearwater  FL ,13205,13205,4320747,76,152,22142,13,48,6574,303,7545,1135151,13053,13053,4277056,73,146,21302,13,48,6574,276,7370,1096299
202499,999,45340,5,Taos  NM ,125,125,40531,1,2,89,0,0,0,0,0,0,125,125,40531,1,2,89,0,0,0,0,0,0
202499,999,45460,4,Terre Haute  IN ,193,193,24184,0,0,0,0,0,0,0,0,0,192,192,23944,0,0,0,0,0,0,0,0,0
202499,999,45500,4,Texarkana  TX-AR ,77,77,22308,26,52,6073,7,22,2151,1,5,511,56,56,16646,11,22,2591,7,22,2151,0,0,0
202499,999,45520,5,The Dalles  OR ,42,42,13850,3,6,1390,0,0,0,0,0,0,42,42,13850,3,6,1390,0,0,0,0,0,0
202499,999,45620,5,Thomasville  GA ,199,199,51293,0,0,0,0,0,0,2,72,5822,199,199,51293,0,0,0,0,0,0,2,72,5822
202499,999,45700,5,Tifton  GA ,120,120,16666,0,0,0,0,0,0,12,60,5089,40,40,6545,0,0,0,0,0,0,0,0,0
202499,999,45740,5,Toccoa  GA ,54,54,11930,0,0,0,0,0,0,0,0,0,47,47,10585,0,0,0,0,0,0,0,0,0
202499,999,45780,4,Toledo  OH ,630,630,185353,20,40,3043,22,88,9099,7,170,36242,613,613,179954,20,40,3043,22,88,9099,7,170,36242
202499,999,45820,4,Topeka  KS ,317,317,87791,20,40,5850,0,0,0,1,25,641,302,302,84192,20,40,5850,0,0,0,1,25,641
202499,999,45880,5,Town of Pecos  TX ,30,30,5766,0,0,0,0,0,0,0,0,0,30,30,5766,0,0,0,0,0,0,0,0,0
202499,999,45900,4,Traverse City  MI ,702,702,169107,9,18,2327,3,11,915,19,501,47313,664,664,162846,9,18,2327,3,11,915,19,501,47313
202499,999,45980,5,Troy  AL ,43,43,11147,0,0,0,0,0,0,0,0,0,43,43,11147,0,0,0,0,0,0,0,0,0
202499,999,46220,4,Tuscaloosa  AL ,528,528,158462,8,16,1612,11,36,6548,9,69,10611,242,242,71368,0,0,0,3,9,3005,0,0,0
202499,999,46300,4,Twin Falls  ID ,637,637,162332,34,68,10084,4,16,2708,2,12,1400,637,637,162332,34,68,10084,4,16,2708,2,12,1400
202499,999,46380,5,Ukiah  CA ,9,9,3176,0,0,0,0,0,0,0,0,0,1,1,120,0,0,0,0,0,0,0,0,0
202499,999,46520,4,Urban Honolulu  HI ,706,706,257137,68,136,19020,1,3,197,20,793,253449,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,46540,4,Utica-Rome  NY ,175,175,58033,1,2,500,0,0,0,14,94,11525,111,111,44920,1,2,500,0,0,0,2,26,900
202499,999,46620,5,Uvalde  TX ,15,15,2220,1,2,180,0,0,0,0,0,0,15,15,2220,1,2,180,0,0,0,0,0,0
202499,999,46660,4,Valdosta  GA ,966,966,208199,3,6,398,0,0,0,0,0,0,76,76,14170,0,0,0,0,0,0,0,0,0
202499,999,46820,5,Vermillion  SD ,18,18,5874,0,0,0,0,0,0,2,10,563,16,16,5278,0,0,0,0,0,0,0,0,0
202499,999,46860,5,Vernal  UT ,74,74,27814,2,4,632,2,8,1320,0,0,0,74,74,27814,2,4,632,2,8,1320,0,0,0
202499,999,46900,5,Vernon  TX ,3,3,908,0,0,0,0,0,0,0,0,0,3,3,908,0,0,0,0,0,0,0,0,0
202499,999,47080,5,Vidalia  GA ,30,30,4427,9,18,1267,2,6,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,47180,5,Vincennes  IN ,36,36,11078,0,0,0,0,0,0,0,0,0,19,19,5970,0,0,0,0,0,0,0,0,0
202499,999,47240,5,Vineyard Haven  MA ,97,97,105182,1,2,265,1,4,479,0,0,0,75,75,80727,1,2,265,1,4,479,0,0,0
202499,999,47300,4,Visalia  CA ,1112,1112,303128,12,24,4005,1,4,683,11,307,56708,1065,1065,295447,12,24,4005,1,4,683,11,307,56708
202499,999,47340,5,Wabash  IN ,46,46,14832,0,0,0,0,0,0,0,0,0,46,46,14832,0,0,0,0,0,0,0,0,0
202499,999,47380,4,Waco  TX ,761,761,213669,52,104,12669,0,0,0,19,200,48095,690,690,201211,52,104,12669,0,0,0,7,140,41924
202499,999,47620,5,Warren  PA ,26,26,7309,0,0,0,0,0,0,6,30,7500,24,24,7105,0,0,0,0,0,0,0,0,0
202499,999,47780,5,Washington  IN ,39,39,8625,16,32,4590,0,0,0,0,0,0,39,39,8625,16,32,4590,0,0,0,0,0,0
202499,999,47940,4,Waterloo-Cedar Falls  IA ,211,211,75720,26,52,5696,2,7,1160,7,67,12575,208,208,74276,26,52,5696,2,7,1160,7,67,12575
202499,999,47980,5,Watertown  SD ,80,80,32007,0,0,0,4,16,2812,4,63,7580,80,80,32007,0,0,0,4,16,2812,4,63,7580
202499,999,48060,4,Watertown-Fort Drum  NY ,191,191,34278,0,0,0,0,0,0,0,0,0,183,183,32107,0,0,0,0,0,0,0,0,0
202499,999,48180,5,Waycross  GA ,117,117,22623,7,14,999,2,7,583,0,0,0,117,117,22623,7,14,999,2,7,583,0,0,0
202499,999,48300,4,Wenatchee-East Wenatchee  WA ,558,558,197431,7,14,3103,11,43,12025,12,377,47714,558,558,197431,7,14,3103,11,43,12025,12,377,47714
202499,999,48460,5,West Plains  MO ,28,28,5782,0,0,0,7,25,4067,0,0,0,12,12,2739,0,0,0,1,3,325,0,0,0
202499,999,48540,4,Wheeling  WV-OH ,7,7,1696,1,2,250,0,0,0,0,0,0,1,1,150,1,2,250,0,0,0,0,0,0
202499,999,48660,4,Wichita Falls  TX ,207,207,60690,12,24,2944,0,0,0,1,8,986,203,203,60450,12,24,2944,0,0,0,1,8,986
202499,999,48780,5,Williston  ND ,88,88,30836,1,2,434,0,0,0,0,0,0,84,84,29786,1,2,434,0,0,0,0,0,0
202499,999,48820,5,Willmar  MN ,70,70,21711,3,6,1100,0,0,0,1,118,25457,66,66,20323,3,6,1100,0,0,0,1,118,25457
202499,999,48900,4,Wilmington  NC ,7263,7263,2037873,43,86,14146,27,94,20791,68,2175,257436,5981,5981,1605875,20,40,4101,10,40,7916,33,990,111123
202499,999,49080,5,Winnemucca  NV ,37,37,4901,0,0,0,0,0,0,0,0,0,37,37,4901,0,0,0,0,0,0,0,0,0
202499,999,49260,5,Woodward  OK ,1,1,200,0,0,0,0,0,0,0,0,0,1,1,200,0,0,0,0,0,0,0,0,0
202499,999,49380,5,Worthington  MN ,16,16,5350,1,2,275,0,0,0,0,0,0,16,16,5350,1,2,275,0,0,0,0,0,0
202499,999,49420,4,Yakima  WA ,418,418,129513,20,40,8864,9,34,5487,3,23,1405,410,410,127434,20,40,8864,9,34,5487,3,23,1405
202499,999,49460,5,Yankton  SD ,41,41,11910,0,0,0,2,8,1500,10,130,12500,41,41,11910,0,0,0,2,8,1500,10,130,12500
202499,999,49740,4,Yuma  AZ ,1183,1183,206097,17,34,5880,1,4,461,11,180,19332,1183,1183,206097,17,34,5880,1,4,461,11,180,19332
