NAME,B19013_001E,B01003_001E,B01002_001E,B15003_022E,B15003_023E,B25003_001E,B25003_002E,B25077_001E,metropolitan statistical area/micropolitan statistical area,year
"Little Rock-North Little Rock-Conway, AR Metro Area",49179,716849,36.0,86080,30603,274285,179151,136400,30780,2014
"Lock Haven, PA Micro Area",44329,39611,38.4,2816,1117,14947,10703,113800,30820,2014
"Logan, UT-ID Metro Area",49915,128807,25.7,14888,4988,39746,26575,185700,30860,2014
"Logan, WV Micro Area",37312,36169,42.3,1403,704,14444,10855,80500,30880,2014
"Logansport, IN Micro Area",41356,38730,39.5,2274,1004,14759,11003,81100,30900,2014
"London, KY Micro Area",32354,126949,38.2,5886,2837,48639,32836,82100,30940,2014
"Longview, TX Metro Area",46615,216746,37.2,16947,5495,77524,53035,109300,30980,2014
"Manitowoc, WI Micro Area",48629,80805,44.0,7953,2474,33917,25714,124900,31820,2014
"Mankato-North Mankato, MN Metro Area",54112,97643,31.6,12564,3826,37129,25346,163300,31860,2014
"Mansfield, OH Metro Area",42042,122813,41.2,9043,3287,48211,33204,102400,31900,2014
"Marietta, OH Micro Area",43512,61473,43.5,4872,1785,24923,18790,108200,31930,2014
"Marinette, WI-MI Micro Area",41342,65326,46.9,4886,1466,29087,22865,102800,31940,2014
"Marion, IN Micro Area",39885,69313,39.9,4692,2367,26829,18780,80200,31980,2014
"Longview, WA Metro Area",46571,102072,40.7,6951,2967,39765,26290,175200,31020,2014
"Los Alamos, NM Micro Area",105989,17974,43.1,3209,2296,7495,5619,280700,31060,2014
"Los Angeles-Long Beach-Anaheim, CA Metro Area",60337,13060534,35.6,1776846,622144,4244676,2087061,454200,31080,2014
"Louisville/Jefferson County, KY-IN Metro Area",50386,1253305,38.5,137935,64914,491885,331957,148000,31140,2014
"Lubbock, TX Metro Area",45337,298578,30.8,30617,11433,111251,64151,107800,31180,2014
"Ludington, MI Micro Area",42156,28705,45.5,2624,1151,12133,9102,118600,31220,2014
"Lufkin, TX Micro Area",42374,87433,36.4,5809,2275,30840,20377,86000,31260,2014
"Lumberton, NC Micro Area",30581,134913,35.0,7307,2316,45446,29097,67600,31300,2014
"Lynchburg, VA Metro Area",46913,255440,40.1,26604,10622,98815,70396,162000,31340,2014
"Macomb, IL Micro Area",37959,32388,29.9,3345,1676,12553,7757,87100,31380,2014
"Macon, GA Metro Area",39609,231956,37.6,19903,8165,84303,51997,120400,31420,2014
"Madera, CA Metro Area",45490,152452,33.3,8858,2452,42723,25930,179100,31460,2014
"Madison, IN Micro Area",45306,32447,41.0,2286,1080,12746,9088,112500,31500,2014
"Madison, WI Metro Area",61227,620368,35.8,104717,45313,255724,157870,217500,31540,2014
"Madisonville, KY Micro Area",42404,46684,40.3,2471,1691,18533,13351,87200,31580,2014
"Magnolia, AR Micro Area",37509,24400,35.8,2151,919,9509,6476,78500,31620,2014
"Malone, NY Micro Area",47110,51508,39.9,3285,2543,19131,13711,98500,31660,2014
"Malvern, AR Micro Area",41353,33277,40.2,2173,962,12027,8566,83300,31680,2014
"Manchester-Nashua, NH Metro Area",70906,402776,39.9,62701,27810,154236,103198,245900,31700,2014
"Manhattan, KS Metro Area",48097,96816,25.9,12007,5743,34271,17355,166700,31740,2014
"Marion, NC Micro Area",36271,44982,42.8,2974,1042,17142,12027,101300,32000,2014
"Marion, OH Micro Area",42904,66171,40.4,3460,1705,24586,16819,97400,32020,2014
"Marquette, MI Micro Area",45066,67535,39.3,8779,2866,26693,18539,127200,32100,2014
"Marshall, MN Micro Area",51182,25724,34.8,3220,868,10076,6805,134700,32140,2014
"Marshall, MO Micro Area",39027,23363,37.9,1780,764,8865,5983,85500,32180,2014
"Marshall, TX Micro Area",46969,66971,36.9,5787,1787,23544,17476,110900,32220,2014
"Marshalltown, IA Micro Area",52354,40922,38.6,3907,1135,15354,11249,104200,32260,2014
"Martin, TN Micro Area",35845,34699,36.8,2935,824,13654,8992,92400,32280,2014
"Martinsville, VA Micro Area",33417,66705,45.2,3906,1505,28446,19940,92900,32300,2014
"Maryville, MO Micro Area",36237,23296,28.3,1810,791,8636,4747,110100,32340,2014
"Mason City, IA Micro Area",45542,51274,43.9,5441,1533,23058,16784,110100,32380,2014
"Mayagüez, PR Metro Area",16333,102448,39.1,9732,2827,36970,22905,101000,32420,2014
"Mayfield, KY Micro Area",39529,37451,40.3,2573,1247,14284,10573,89200,32460,2014
"Maysville, KY Micro Area",39783,17398,40.9,799,673,6636,4567,102600,32500,2014
"McAlester, OK Micro Area",41339,45220,41.1,3260,1360,18477,13258,89400,32540,2014
"McAllen-Edinburg-Mission, TX Metro Area",34952,806447,28.6,52084,14743,221150,150221,78900,32580,2014
"McComb, MS Micro Area",31322,53166,39.3,3095,1718,19882,14219,77500,32620,2014
