NAME,B19013_001E,B01003_001E,B01002_001E,B15003_022E,B15003_023E,B25003_001E,B25003_002E,B25077_001E,metropolitan statistical area/micropolitan statistical area,year
"Newport, TN Micro Area",48016,36813,45.3,1856,684,15509,11558,158100,35460,2024
"New Ulm, MN Micro Area",69378,25800,42.0,2936,1043,11027,8700,191200,35580,2024
"New York-Newark-Jersey City, NY-NJ Metro Area",99155,19798537,39.5,3521236,1905883,7409947,3815217,614200,35620,2024
"Niles, MI Metro Area",65425,153288,42.7,20111,9846,63999,46611,224300,35660,2024
"Nogales, AZ Micro Area",55217,48926,37.9,4470,2187,16966,11749,233000,35700,2024
"Norfolk, NE Micro Area",65968,48653,38.2,5128,1772,19617,13496,204700,35740,2024
"North Platte, NE Micro Area",65430,34575,42.5,3734,1259,15189,10008,189500,35820,2024
"North Port-Bradenton-Sarasota, FL Metro Area",80859,889339,53.6,159527,75371,388951,294149,402200,35840,2024
"North Wilkesboro, NC Micro Area",51721,65935,45.7,5130,2197,27107,19928,168800,35900,2024
"Norwalk, OH Micro Area",67878,58319,40.1,4076,1804,23490,17383,166000,35940,2024
"Norwich-New London-Willimantic, CT Metro Area",86586,279971,41.1,39277,24622,115768,75341,323400,35980,2024
"Oak Harbor, WA Micro Area",90551,86836,44.8,14360,6981,35972,26888,593300,36020,2024
"Ocala, FL Metro Area",61010,400078,47.9,44764,18684,164881,127737,243100,36100,2024
"Ocean Pines, MD Micro Area",81745,53700,50.7,8734,4295,24136,18817,374700,36180,2024
"Odessa, TX Metro Area",71536,164654,31.4,12012,4031,64563,41753,200200,36220,2024
"Ogden, UT Metro Area",101203,653374,33.0,93208,36590,213829,162728,471500,36260,2024
"Oil City, PA Micro Area",61522,49801,47.6,4560,2035,21397,16110,119800,36340,2024
"Okeechobee, FL Micro Area",57984,40816,40.8,3045,1206,15113,11161,193000,36380,2024
"Oklahoma City, OK Metro Area",72094,1463267,36.0,208680,82111,571211,363406,230000,36420,2024
"Olean, NY Micro Area",59540,76145,42.8,6003,4289,31895,23996,113100,36460,2024
"Olympia-Lacey-Tumwater, WA Metro Area",96563,299067,40.0,50643,23583,118899,80487,480300,36500,2024
"Omaha, NE-IA Metro Area",84829,982064,36.6,160678,67020,389812,257911,268600,36540,2024
"Oneonta, NY Micro Area",68885,60108,39.9,7419,4418,23189,17129,179100,36580,2024
"Ontario, OR-ID Micro Area",62568,58725,37.6,4456,1456,19984,13728,308900,36620,2024
"Opelousas, LA Micro Area",44462,81670,37.8,5180,1924,32183,22551,142500,36660,2024
"Orangeburg, SC Micro Area",45675,83253,40.7,5717,3925,33077,22149,115800,36700,2024
"Orlando-Kissimmee-Sanford, FL Metro Area",78533,2793746,38.5,464646,181793,1022315,644674,369800,36740,2024
"Oshkosh-Neenah, WI Metro Area",74925,171769,38.7,24968,8779,72667,47791,225800,36780,2024
"Oskaloosa, IA Micro Area",70940,22021,39.0,2649,621,8743,5942,157800,36820,2024
"Othello, WA Micro Area",66136,20800,29.3,1174,460,6288,4358,273300,36830,2024
"Ottawa, IL Micro Area",72230,147181,42.6,14907,5413,61866,46455,156400,36837,2024
"Ottawa, KS Micro Area",77207,26106,39.7,2785,1302,10409,7518,198700,36840,2024
"Ottumwa, IA Micro Area",64766,35362,39.2,2876,1383,13997,9575,125100,36900,2024
"Owatonna, MN Micro Area",84196,37439,40.5,5075,1544,15138,12020,245400,36940,2024
"Owensboro, KY Metro Area",68002,112762,39.0,11367,5866,45280,31354,195400,36980,2024
"Owosso, MI Micro Area",67404,67991,43.2,6723,2388,28126,22536,171600,37020,2024
"Oxford, MS Micro Area",65018,70746,32.6,8824,5092,24040,15608,256900,37060,2024
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",109797,837469,39.6,129719,55090,280360,181039,822700,37100,2024
"Ozark, AL Micro Area",54963,49599,37.7,4563,1787,19727,12210,143500,37120,2024
"Paducah, KY-IL Metro Area",64160,102748,43.2,11152,5058,41735,30053,168700,37140,2024
"Pahrump, NV Micro Area",60714,54344,52.5,3982,1332,22175,17250,290900,37220,2024
"Palatka, FL Micro Area",47934,75164,45.0,5499,1944,31360,23630,160300,37260,2024
"Palestine, TX Micro Area",62068,58439,39.7,4614,1373,17579,12716,185300,37300,2024
"Palm Bay-Melbourne-Titusville, FL Metro Area",78476,632780,46.7,96754,49059,257695,197609,339600,37340,2024
"Pampa, TX Micro Area",60317,21877,37.0,1931,363,8314,6378,106200,37420,2024
"Panama City-Panama City Beach, FL Metro Area",71514,211922,41.1,26481,11571,88065,60085,294300,37460,2024
"Paragould, AR Micro Area",57839,46432,38.0,3366,1456,17994,11910,169300,37500,2024
"Paris, TN Micro Area",50613,32412,45.8,2980,973,13452,9891,160200,37540,2024
"Paris, TX Micro Area",59020,62280,41.4,5753,2342,24997,16785,182300,37580,2024
"Parkersburg-Vienna, WV Metro Area",57391,88460,44.1,9407,4397,37877,28703,156300,37620,2024
"Payson, AZ Micro Area",61986,53795,51.1,4740,2053,23645,18329,269400,37740,2024
"Pella, IA Micro Area",78680,33642,39.9,5022,1582,13316,10346,233000,37800,2024
"Pensacola-Ferry Pass-Brent, FL Metro Area",75967,524395,39.0,70744,29639,201632,142117,286000,37860,2024
"Peoria, IL Metro Area",71857,365202,40.1,51367,21315,153870,112894,164200,37900,2024
"Peru, IN Micro Area",61139,35712,41.5,2787,1065,13318,10143,126200,37940,2024
"Petoskey, MI Micro Area",78112,34125,47.0,6068,3290,15190,11702,315700,37950,2024
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",91289,6272014,39.3,1067549,549497,2467761,1649035,351900,37980,2024
"Phoenix-Mesa-Chandler, AZ Metro Area",88301,5028754,37.9,755720,335267,1892613,1260206,440900,38060,2024
"Picayune, MS Micro Area",58135,57458,41.6,4818,1300,21880,17589,182300,38100,2024
"Pierre, SD Micro Area",81645,20679,40.2,3520,997,8543,6293,237100,38180,2024
"Pikeville, KY Micro Area",43214,91951,43.1,6080,3682,38984,28898,106500,38210,2024
"Pine Bluff, AR Micro Area",51605,72255,40.2,7068,2148,26948,17261,117000,38220,2024
"Pinehurst-Southern Pines, NC Metro Area",86080,104876,43.0,17681,9997,44013,33621,351400,38240,2024
"Pittsburg, KS Micro Area",52844,39008,33.6,4829,2147,15838,9628,132600,38260,2024
"Pittsburgh, PA Metro Area",75762,2439940,42.8,411403,192427,1061705,750384,215000,38300,2024
"Pittsfield, MA Metro Area",76013,129430,47.3,20452,12362,57585,40263,305400,38340,2024
"Plainview, TX Micro Area",52707,37347,34.9,2361,1048,12976,8104,109000,38380,2024
"Platteville, WI Micro Area",66858,51770,36.8,5079,2505,19960,13935,200700,38420,2024
"Plattsburgh, NY Micro Area",71224,78493,41.9,8682,5031,33556,23273,180600,38460,2024
"Plymouth, IN Micro Area",71808,46284,39.8,4329,1770,17758,13561,204900,38500,2024
"Pocatello, ID Metro Area",66499,89454,35.2,11257,4036,33590,23353,300700,38540,2024
"Ponca City, OK Micro Area",58423,43625,38.5,3753,1450,16776,11609,124700,38620,2024
"Ponce, PR Metro Area",22247,270459,44.4,40605,10776,106387,75432,104900,38660,2024
"Pontiac, IL Micro Area",73790,35565,41.8,3267,1078,14615,10860,142200,38700,2024
"Poplar Bluff, MO Micro Area",49089,42020,39.5,2945,1094,16594,10726,145100,38740,2024
"Port Angeles, WA Micro Area",70370,77813,52.1,11720,5422,35046,25837,421800,38820,2024
"Portland-South Portland, ME Metro Area",92175,562843,43.7,117277,52603,240027,175751,420000,38860,2024
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",97436,2520987,39.3,474690,207282,1010265,622968,559400,38900,2024
"Port Lavaca, TX Micro Area",79959,19868,41.4,1727,808,8670,6699,171200,38920,2024
"Port St. Lucie, FL Metro Area",74514,522676,47.6,75691,29314,205254,161982,364900,38940,2024
"Portsmouth, OH Micro Area",50609,72627,41.1,5878,2673,28864,19749,137900,39020,2024
"Port Townsend, WA Micro Area",74048,33577,59.8,6942,3799,16340,12916,535000,39040,2024
"Pottsville, PA Micro Area",68313,143558,43.7,13367,5821,57988,44125,153000,39060,2024
"Prescott Valley-Prescott, AZ Metro Area",69613,245480,55.1,34634,16650,111157,83441,425200,39150,2024
"Price, UT Micro Area",58377,20517,38.6,1793,599,8123,5519,228500,39220,2024
"Providence-Warwick, RI-MA Metro Area",87040,1684071,40.7,255278,121142,675395,426651,422500,39300,2024
"Provo-Orem-Lehi, UT Metro Area",100704,717986,25.8,112757,37787,206880,141866,535500,39340,2024
"Pueblo, CO Metro Area",64010,169356,40.4,19473,8630,68523,47199,291300,39380,2024
"Pullman, WA Micro Area",55406,47003,26.4,6734,3265,18721,8765,359600,39420,2024
"Punta Gorda, FL Metro Area",69952,201064,59.9,27342,12969,90542,75877,328900,39460,2024
"Putnam, CT Micro Area",90589,96312,44.1,10316,6697,39412,30453,307600,39480,2024
"Quincy, IL-MO Micro Area",65360,74678,41.1,9140,3238,31100,22567,160600,39500,2024
"Racine-Mount Pleasant, WI Metro Area",78096,197532,40.5,26100,10090,80406,57122,251400,39540,2024
"Raleigh-Cary, NC Metro Area",100103,1487302,37.6,312979,151880,574295,382581,418400,39580,2024
"Rapid City, SD Metro Area",75255,152950,40.6,23272,7883,62789,44661,307700,39660,2024
"Raymondville, TX Micro Area",54180,20139,34.3,1426,366,5691,4254,73600,39700,2024
"Reading, PA Metro Area",79777,433015,39.9,52005,22595,163236,116334,257300,39740,2024
"Red Bluff, CA Micro Area",63784,65167,40.0,6255,1658,24788,16640,339600,39780,2024
"Redding, CA Metro Area",72636,181436,41.7,20853,6723,71232,46694,366400,39820,2024
"Red Wing, MN Micro Area",84171,47943,42.5,6581,2243,19727,15548,285100,39860,2024
"Reno, NV Metro Area",87485,563020,39.5,78960,34734,224933,139332,502300,39900,2024
"Rexburg, ID Micro Area",61940,68561,22.4,6894,2227,17980,9209,372900,39940,2024
"Rice Lake, WI Micro Area",65933,46797,44.9,5119,1767,19955,15439,216600,39960,2024
"Richmond, IN Micro Area",55692,66397,41.0,5796,2241,26975,18673,140200,39980,2024
"Richmond, VA Metro Area",86679,1341248,38.8,233669,111607,533430,357348,353500,40060,2024
"Richmond-Berea, KY Micro Area",60368,125967,36.6,13716,7369,49560,32029,201500,40080,2024
"Rifle, CO Micro Area",95635,79464,39.3,14117,6071,32619,22082,595100,40090,2024
"Rio Grande City-Roma, TX Micro Area",37639,66067,29.4,3309,1356,19157,13320,95100,40100,2024
"Riverside-San Bernardino-Ontario, CA Metro Area",89662,4675704,35.9,481605,198138,1450250,954822,536300,40140,2024
"Riverton, WY Micro Area",64904,39533,39.7,4293,2189,15037,10547,268800,40180,2024
"Roanoke, VA Metro Area",68761,314986,42.8,44474,18188,131510,90167,251400,40220,2024
"Roanoke Rapids, NC Micro Area",47104,64606,46.0,5142,2107,28240,18690,108600,40260,2024
"Rochelle, IL Micro Area",82132,51495,42.2,5838,2465,20821,15693,189200,40300,2024
"Rochester, MN Metro Area",91882,228522,38.9,39472,16971,92880,69050,306500,40340,2024
"Rochester, NY Metro Area",76284,1058413,40.7,157694,94186,445836,300181,204600,40380,2024
"Rockford, IL Metro Area",68033,336522,39.6,35582,16191,135474,92323,171300,40420,2024
"Rockingham, NC Micro Area",44883,42344,40.5,2991,1199,17026,11228,127800,40460,2024
"Rock Springs, WY Micro Area",75034,41542,37.9,4031,1255,17502,13049,251400,40540,2024
"Rocky Mount, NC Metro Area",59636,144952,41.6,14058,5187,58449,36608,167800,40580,2024
"Rolla, MO Micro Area",58396,45194,35.8,4870,2913,17329,10689,206500,40620,2024
"Rome, GA Metro Area",65565,99693,38.2,9985,4699,36856,23434,217900,40660,2024
"Roseburg, OR Micro Area",61310,112072,46.5,10216,4357,47519,34567,310300,40700,2024
"Roswell, NM Micro Area",52938,64217,37.2,4469,2206,23712,16904,156400,40740,2024
"Ruidoso, NM Micro Area",53303,20224,52.4,2971,1652,10000,7681,233200,40760,2024
"Russellville, AL Micro Area",53338,31966,38.0,2116,1029,11954,8651,136000,40770,2024
"Russellville, AR Micro Area",57102,84265,37.4,8594,2844,32671,22759,165100,40780,2024
"Ruston, LA Micro Area",39172,48174,28.6,5299,3160,18487,9938,210100,40820,2024
"Rutland, VT Micro Area",68616,60425,47.7,9532,4649,25321,19017,229400,40860,2024
"Sacramento-Roseville-Folsom, CA Metro Area",97188,2426388,38.5,389624,150208,881889,555650,589500,40900,2024
"Safford, AZ Micro Area",67325,39232,34.9,2505,951,12746,9322,212000,40940,2024
"Saginaw, MI Metro Area",60622,188665,41.2,20475,8997,77958,57770,152800,40980,2024
"St. Cloud, MN Metro Area",76497,202458,35.4,24146,8484,78122,52820,272800,41060,2024
"St. George, UT Metro Area",80632,196431,39.1,29167,11603,69786,49994,510700,41100,2024
"St. Joseph, MO-KS Metro Area",65005,120012,39.9,12998,5117,46883,32408,171300,41140,2024
"St. Louis, MO-IL Metro Area",80196,2810850,39.9,447575,223733,1160386,816909,244800,41180,2024
"St. Marys, PA Micro Area",66380,30506,48.4,2930,1361,13325,10600,133600,41260,2024
"Salem, OH Micro Area",58180,100704,44.6,8191,3577,41459,30159,151600,41400,2024
"Salem, OR Metro Area",78900,438906,37.5,51105,20807,159856,100397,424100,41420,2024
"Salina, KS Micro Area",65745,59487,40.2,7984,2570,24931,16979,178200,41460,2024
"Salinas, CA Metro Area",97230,437613,35.5,46903,21516,132489,68993,781000,41500,2024
"Salisbury, MD Metro Area",73802,129736,36.6,13897,6460,48818,31307,241200,41540,2024
"Salt Lake City-Murray, UT Metro Area",98083,1275870,33.9,199252,82648,450170,301437,515400,41620,2024
"San Angelo, TX Metro Area",68419,120986,36.1,13487,5012,47344,30947,197100,41660,2024
"San Antonio-New Braunfels, TX Metro Area",76213,2662733,35.9,355335,156464,967488,612876,278800,41700,2024
"San Diego-Chula Vista-Carlsbad, CA Metro Area",106268,3288774,37.3,593057,262772,1171278,639138,854700,41740,2024
"Sandpoint, ID Micro Area",66979,51049,48.1,7195,2589,20283,15877,487900,41760,2024
"Sandusky, OH Metro Area",73502,114575,47.1,15847,6858,50986,38814,207500,41780,2024
"Sanford, NC Micro Area",65387,65816,39.5,6326,2460,25145,16927,240200,41820,2024
"San Francisco-Oakland-Fremont, CA Metro Area",136027,4645029,40.3,1023544,520481,1744070,967608,1140700,41860,2024
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",162111,1969337,38.0,387279,278174,679914,377117,1447800,41940,2024
"San Juan-Bayamón-Caguas, PR Metro Area",29276,2052186,44.5,345524,102471,829535,560868,145900,41980,2024
"San Luis Obispo-Paso Robles, CA Metro Area",97446,281555,40.4,46055,19220,109503,67986,824700,42020,2024
"Santa Cruz-Watsonville, CA Metro Area",111093,264926,39.8,45302,21713,96898,58079,1027500,42100,2024
"Santa Fe, NM Metro Area",79071,156105,48.7,26545,17968,70767,50603,446300,42140,2024
"Santa Maria-Santa Barbara, CA Metro Area",98161,443701,34.6,61162,26012,149608,78344,790700,42200,2024
"Santa Rosa-Petaluma, CA Metro Area",104674,485040,42.9,84877,34590,190998,119598,815500,42220,2024
"Sault Ste. Marie, MI Micro Area",62217,36295,41.6,3894,1567,14080,10564,161900,42300,2024
"Savannah, GA Metro Area",77180,418285,36.9,61469,28947,161273,100253,302000,42340,2024
"Sayre, PA Micro Area",63675,59858,43.6,5271,2635,24610,17759,187500,42380,2024
"Scottsbluff, NE Micro Area",63838,36585,40.5,4419,1717,15383,10658,168800,42420,2024
"Scottsboro, AL Micro Area",51908,53053,43.5,3747,1641,21795,16374,159500,42460,2024
"Scranton--Wilkes-Barre, PA Metro Area",65158,569788,42.1,66593,31635,234230,157811,187200,42540,2024
"Seaford, DE Micro Area",81497,255626,51.9,36534,19996,106441,86851,382600,42580,2024
"Searcy, AR Micro Area",55249,77838,38.8,6088,3251,29629,20482,163600,42620,2024
"Seattle-Tacoma-Bellevue, WA Metro Area",115177,4061920,37.5,812767,405541,1608596,964807,717500,42660,2024
"Sebastian-Vero Beach-West Vero Corridor, FL Metro Area",73491,166936,55.3,26186,13274,70816,56735,351500,42680,2024
"Sebring, FL Metro Area",54897,105702,54.4,10671,4007,46879,36845,187900,42700,2024
"Sedalia, MO Micro Area",60430,43397,38.2,3219,1543,16996,11751,166300,42740,2024
"Selinsgrove, PA Micro Area",66876,39668,40.6,3411,1593,14600,11035,215300,42780,2024
"Selma, AL Micro Area",35627,36858,41.2,2970,1162,15947,10178,94600,42820,2024
"Seneca, SC Micro Area",62388,80469,47.3,10258,5248,34515,26303,237100,42860,2024
"Seneca Falls, NY Micro Area",68089,32920,43.0,3740,1684,13606,9654,155400,42900,2024
"Sevierville, TN Micro Area",62581,99652,43.5,10314,3542,40344,28519,299000,42940,2024
"Seymour, IN Micro Area",70262,46660,38.4,4450,1526,18138,13272,178300,42980,2024
"Shawano, WI Micro Area",66189,45291,44.7,4168,1634,18651,14432,189600,43020,2024
"Shawnee, OK Micro Area",61398,73463,37.9,6808,2490,26927,18954,165400,43060,2024
"Sheboygan, WI Metro Area",73094,117991,41.7,15087,6016,49725,35541,232700,43100,2024
"Shelby-Kings Mountain, NC Micro Area",58534,100991,41.3,9715,4325,38850,27540,200000,43140,2024
"Shelbyville, TN Micro Area",67225,52237,37.6,4166,1321,19505,14017,281200,43180,2024
"Shelton, WA Micro Area",83270,67982,44.7,7133,2975,26029,21426,411800,43220,2024
"Sheridan, WY Micro Area",71388,32055,42.7,4488,1893,13845,9782,394900,43260,2024
"Sherman-Denison, TX Metro Area",72182,143337,39.0,15602,5422,55248,36895,248400,43300,2024
"Show Low, AZ Micro Area",54606,108415,39.5,8471,4068,40063,29321,201500,43320,2024
"Shreveport-Bossier City, LA Metro Area",55925,386819,38.6,40806,20149,157101,98847,191600,43340,2024
"Sidney, OH Micro Area",73978,47929,40.3,4583,1819,18906,13930,208100,43380,2024
"Sierra Vista-Douglas, AZ Metro Area",59742,125566,43.0,15198,7612,50982,36213,218300,43420,2024
"Sikeston, MO Micro Area",59476,49835,40.3,4642,1942,19809,13718,143300,43460,2024
"Silver City, NM Micro Area",44958,27775,49.5,3416,2302,11295,8561,175600,43500,2024
"Sioux City, IA-NE-SD Metro Area",75192,144682,36.2,15102,5712,55468,37864,193100,43580,2024
"Sioux Falls, SD-MN Metro Area",82754,298181,36.3,50306,15406,122517,81039,295900,43620,2024
"Slidell-Mandeville-Covington, LA Metro Area",81202,272421,40.5,45528,17460,105082,82876,284000,43640,2024
"Snyder, TX Micro Area",60039,16488,36.9,1154,246,5876,4514,113800,43660,2024
"Somerset, KY Micro Area",51898,65897,42.3,4760,2758,26210,18996,166900,43700,2024
"Somerset, PA Micro Area",61446,72799,46.9,6336,2519,29344,23594,150600,43740,2024
"Sonora, CA Micro Area",77404,54498,48.4,6715,2595,22690,16771,433200,43760,2024
"South Bend-Mishawaka, IN-MI Metro Area",67217,324560,37.9,41159,18252,128459,91336,196600,43780,2024
"Sparta, WI Micro Area",69467,46208,39.7,4603,1491,18301,13316,210000,43890,2024
"Spartanburg, SC Metro Area",64382,374737,38.2,38546,18050,143283,104370,225000,43900,2024
"Spearfish, SD Micro Area",73384,27233,44.8,4175,1573,12054,7846,346500,43940,2024
"Spencer, IA Micro Area",65428,16461,42.3,2358,559,7282,5340,178600,43980,2024
"Spirit Lake, IA Micro Area",75432,17990,48.7,3053,768,8845,6851,270700,44020,2024
"Spokane-Spokane Valley, WA Metro Area",77488,597123,39.1,85022,34432,237769,156296,405300,44060,2024
"Springfield, IL Metro Area",75895,207042,41.1,31291,15344,89990,64597,177300,44100,2024
"Springfield, MA Metro Area",71306,462815,40.0,55400,29482,184471,114780,298800,44140,2024
"Springfield, MO Metro Area",65071,486785,37.3,61499,27945,198884,126538,230700,44180,2024
"Springfield, OH Metro Area",63132,135158,41.2,11938,5776,55975,38844,169900,44220,2024
"Starkville, MS Micro Area",48750,61743,27.4,7289,4304,25913,13576,208300,44260,2024
"State College, PA Metro Area",74291,158576,34.2,22159,14177,59013,36467,323500,44300,2024
"Statesboro, GA Micro Area",57446,93440,31.4,10066,4296,34933,19055,207800,44340,2024
"Staunton-Stuarts Draft, VA Metro Area",73544,126822,42.7,16023,7067,52233,37707,284500,44420,2024
"Steamboat Springs, CO Micro Area",95400,38291,42.3,7643,2926,16671,12311,564500,44460,2024
"Stephenville, TX Micro Area",65115,43794,32.0,5250,2288,16816,10619,269100,44500,2024
"Sterling, CO Micro Area",51829,20892,39.2,1937,929,8203,5439,245300,44540,2024
"Sterling, IL Micro Area",67500,54947,43.0,4939,2550,23120,17786,127100,44580,2024
"Stevens Point-Plover, WI Micro Area",76070,70832,38.0,11205,3593,29679,20695,243100,44620,2024
"Stillwater, OK Micro Area",49809,82972,27.7,9805,5026,32609,16641,223300,44660,2024
"Stockton-Lodi, CA Metro Area",92179,797334,35.4,79428,26768,245250,152030,530700,44700,2024
"Storm Lake, IA Micro Area",71719,20753,35.6,1918,603,7546,5525,159500,44740,2024
"Sturgis, MI Micro Area",66425,60969,39.9,4494,2012,23620,17980,178300,44780,2024
"Sulphur Springs, TX Micro Area",70888,37784,39.5,3633,1515,14002,9957,221100,44860,2024
"Summerville, GA Micro Area",50285,25036,41.1,1173,760,9154,6114,115600,44900,2024
"Sumter, SC Metro Area",56693,104725,38.0,10191,5263,41083,27990,165300,44940,2024
"Sunbury, PA Micro Area",62262,108663,44.2,11284,4462,45748,33979,174900,44980,2024
"Susanville, CA Micro Area",67403,30356,38.3,2244,464,9247,6305,265300,45000,2024
"Sweetwater, TX Micro Area",50747,14454,39.3,1007,414,5886,4008,96300,45020,2024
"Syracuse, NY Metro Area",75492,656410,40.1,88288,51859,271251,185614,187700,45060,2024
"Tahlequah, OK Micro Area",53218,47942,37.3,5866,2146,18698,12291,168500,45140,2024
"Talladega-Sylacauga, AL Micro Area",57722,91321,42.6,5795,3531,38062,27813,144400,45180,2024
"Tallahassee, FL Metro Area",65261,391730,34.8,59012,28446,157965,91171,276000,45220,2024
"Tampa-St. Petersburg-Clearwater, FL Metro Area",74392,3304691,42.2,527299,223238,1330303,903370,345100,45300,2024
"Taos, NM Micro Area",58950,34543,52.6,6063,3261,15549,12067,382800,45340,2024
"Taylorville, IL Micro Area",62611,33538,43.2,2964,865,13586,10217,115500,45380,2024
"Terre Haute, IN Metro Area",56594,168719,38.4,16211,6802,67374,45635,143500,45460,2024
"Texarkana, TX-AR Metro Area",55646,146296,39.0,12561,6081,56252,36642,160600,45500,2024
"The Dalles, OR Micro Area",64175,26552,41.0,2628,936,10563,7131,367400,45520,2024
"Thomaston, GA Micro Area",55429,28029,41.1,1935,735,10595,6462,168700,45580,2024
"Thomasville, GA Micro Area",60262,71885,39.6,6224,2559,28792,18597,180600,45620,2024
"Tiffin, OH Micro Area",66025,54770,40.2,4845,2266,22279,16346,154700,45660,2024
"Tifton, GA Micro Area",49785,50377,37.4,3159,2257,18935,11649,151300,45700,2024
"Toccoa, GA Micro Area",54754,27012,40.8,1732,814,10524,7748,175300,45740,2024
"Toledo, OH Metro Area",65486,602322,38.2,74652,34798,254486,162104,176300,45780,2024
"Topeka, KS Metro Area",69888,232468,40.1,29896,13470,96999,68083,183200,45820,2024
"Torrington, CT Micro Area",93551,113216,47.1,19064,11138,47845,36503,335600,45860,2024
"Town of Pecos, TX Micro Area",64297,12664,34.4,416,126,4224,3113,118000,45880,2024
"Traverse City, MI Metro Area",80889,155449,46.3,27010,13882,65429,53559,324300,45900,2024
"Trenton-Princeton, NJ Metro Area",100645,385864,39.5,63514,38462,144114,89569,377700,45940,2024
"Troy, AL Micro Area",48677,32987,31.6,3261,1629,12484,7657,157600,45980,2024
"Truckee-Grass Valley, CA Micro Area",89882,102481,50.1,21323,8170,42865,32342,621800,46020,2024
"Tucson, AZ Metro Area",70315,1060490,39.8,151514,80343,437827,285639,319700,46060,2024
"Tullahoma-Manchester, TN Micro Area",62285,66384,39.8,5620,2973,25836,18197,251500,46100,2024
"Tulsa, OK Metro Area",69359,1037534,37.4,138988,50675,406447,266029,221700,46140,2024
"Tupelo, MS Micro Area",63170,132254,37.8,13187,6147,51805,38099,170600,46180,2024
"Tuscaloosa, AL Metro Area",61517,278526,34.0,29204,14122,105683,66609,230700,46220,2024
"Twin Falls, ID Metro Area",68810,118907,35.8,10761,3977,43031,30716,325500,46300,2024
"Tyler, TX Metro Area",74192,241740,37.5,30159,11263,83134,57215,240700,46340,2024
"Ukiah, CA Micro Area",68092,90244,44.1,9777,4561,34842,21500,512200,46380,2024
"Union City, TN Micro Area",54613,30453,41.8,2456,1109,12527,8533,133600,46460,2024
"Urbana, OH Micro Area",75556,38804,41.7,3778,1206,15646,12017,204000,46500,2024
"Urban Honolulu, HI Metro Area",106195,1001146,39.8,171424,68017,338868,202604,897500,46520,2024
"Utica-Rome, NY Metro Area",69779,288881,41.7,30681,17758,120961,84158,172900,46540,2024
"Utuado, PR Micro Area",20800,27621,47.0,3672,713,11311,7391,104000,46580,2024
"Uvalde, TX Micro Area",53801,24881,34.5,2121,682,8417,5939,150800,46620,2024
"Valdosta, GA Metro Area",57085,150188,33.2,13821,6788,56786,33981,201300,46660,2024
"Vallejo, CA Metro Area",100401,451918,39.2,62203,19902,157512,99263,617700,46700,2024
"Van Wert, OH Micro Area",67917,28826,41.6,2299,908,11549,9478,152000,46780,2024
"Vermillion, SD Micro Area",56850,15219,24.9,1915,952,5547,2819,232300,46820,2024
"Vernal, UT Micro Area",73746,37056,33.2,2741,834,12145,8928,298600,46860,2024
"Vernon, TX Micro Area",54102,12616,40.5,1076,293,4778,3210,89400,46900,2024
"Vicksburg, MS Micro Area",59401,43020,40.8,4927,2349,16772,11717,156400,46980,2024
"Victoria, TX Metro Area",70236,98554,37.2,9194,2662,37666,25191,208800,47020,2024
"Vidalia, GA Micro Area",52500,35742,37.7,2630,1294,13552,8694,133500,47080,2024
"Vincennes, IN Micro Area",61237,36007,39.0,2916,1339,15169,10285,137700,47180,2024
"Vineland, NJ Metro Area",67436,153305,37.7,13189,4773,53781,35782,221400,47220,2024
"Vineyard Haven, MA Micro Area",125786,20933,50.7,4543,2708,7584,6225,1165800,47240,2024
"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",82330,1787235,37.4,262724,130888,707408,448695,340900,47260,2024
"Visalia, CA Metro Area",71300,478693,32.1,31114,12630,143195,83701,330100,47300,2024
"Wabash, IN Micro Area",66806,30844,42.7,3479,1283,12674,10200,157200,47340,2024
"Waco, TX Metro Area",66205,302045,35.1,31838,13778,111178,70690,234100,47380,2024
"Wahpeton, ND-MN Micro Area",73734,22955,39.6,2912,555,9504,6780,183300,47420,2024
"Walla Walla, WA Metro Area",74202,62161,38.5,6689,3725,23447,15236,408900,47460,2024
"Wapakoneta, OH Micro Area",78660,46125,41.0,4183,2265,18940,14794,189800,47540,2024
"Warner Robins, GA Metro Area",79345,198209,36.6,22876,13056,74449,50110,217900,47580,2024
"Warren, PA Micro Area",60480,37920,47.1,3609,1518,16123,12813,127500,47620,2024
"Warrensburg, MO Micro Area",67272,54732,31.5,5816,2610,21087,13391,235700,47660,2024
"Warsaw, IN Micro Area",75317,80442,39.1,9036,3921,31934,24583,216000,47700,2024
"Washington, IN Micro Area",68503,33658,34.5,2555,736,11814,8552,197200,47780,2024
"Washington, NC Micro Area",58357,44499,47.7,4626,1760,19385,13478,192700,47820,2024
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",126684,6318377,38.0,1178613,828044,2373022,1510742,579900,47900,2024
"Washington Court House, OH Micro Area",63275,28876,39.9,1909,786,11582,7492,170700,47920,2024
"Waterbury-Shelton, CT Metro Area",86191,454969,41.8,63183,35540,180116,123476,317700,47930,2024
"Waterloo-Cedar Falls, IA Metro Area",70811,168637,36.8,21830,8090,69396,48202,194800,47940,2024
