series_id,cbsa_code,year,period,value
LAUMT063490000000003,34900,2022,M13,3.2
LAUMT063490000000003,34900,2021,M13,6.1
LAUMT063490000000003,34900,2020,M13,8.9
LAUMT063490000000003,34900,2019,M13,2.9
LAUMT063490000000003,34900,2018,M13,3.0
LAUMT063490000000003,34900,2017,M13,3.7
LAUMT063490000000003,34900,2016,M13,4.3
LAUMT063490000000003,34900,2015,M13,4.6
LAUMT063490000000003,34900,2024,M12,4.3
LAUMT123494000000003,34940,2024,M13,3.3
LAUMT123494000000003,34940,2023,M13,3.0
LAUMT123494000000003,34940,2022,M13,3.1
LAUMT123494000000003,34940,2021,M13,4.1
LAUMT123494000000003,34940,2020,M13,7.7
LAUMT123494000000003,34940,2019,M13,3.4
LAUMT123494000000003,34940,2018,M13,3.7
LAUMT123494000000003,34940,2017,M13,4.4
LAUMT123494000000003,34940,2016,M13,5.0
LAUMT123494000000003,34940,2015,M13,5.3
LAUMT123494000000003,34940,2024,M12,3.0
LAUMT473498000000003,34980,2024,M13,2.8
LAUMT473498000000003,34980,2023,M13,2.7
LAUMT473498000000003,34980,2022,M13,2.8
LAUMT473498000000003,34980,2021,M13,3.8
LAUMT473498000000003,34980,2020,M13,7.1
LAUMT473498000000003,34980,2019,M13,2.6
LAUMT473498000000003,34980,2018,M13,2.8
LAUMT473498000000003,34980,2017,M13,3.0
LAUMT473498000000003,34980,2016,M13,3.8
LAUMT473498000000003,34980,2015,M13,4.5
LAUMT473498000000003,34980,2024,M12,2.8
LAUMT093530000000003,35300,2024,M13,3.3
LAUMT093530000000003,35300,2023,M13,3.2
LAUMT093530000000003,35300,2022,M13,4.0
LAUMT093530000000003,35300,2021,M13,6.5
LAUMT093530000000003,35300,2020,M13,7.8
LAUMT093530000000003,35300,2019,M13,3.7
LAUMT093530000000003,35300,2018,M13,4.0
LAUMT093530000000003,35300,2017,M13,4.7
LAUMT093530000000003,35300,2016,M13,5.1
LAUMT093530000000003,35300,2015,M13,5.8
LAUMT093530000000003,35300,2024,M12,3.0
LAUMT223538000000003,35380,2024,M13,4.4
LAUMT223538000000003,35380,2023,M13,3.9
LAUMT223538000000003,35380,2022,M13,3.9
LAUMT223538000000003,35380,2021,M13,6.9
LAUMT223538000000003,35380,2020,M13,10.6
LAUMT223538000000003,35380,2019,M13,4.3
LAUMT223538000000003,35380,2018,M13,4.6
LAUMT223538000000003,35380,2017,M13,4.8
LAUMT223538000000003,35380,2016,M13,5.5
LAUMT223538000000003,35380,2015,M13,6.1
LAUMT223538000000003,35380,2024,M12,4.0
LAUMT263566000000003,35660,2024,M13,5.0
LAUMT263566000000003,35660,2023,M13,4.1
LAUMT263566000000003,35660,2022,M13,4.4
LAUMT263566000000003,35660,2021,M13,5.5
LAUMT263566000000003,35660,2020,M13,8.9
LAUMT263566000000003,35660,2019,M13,4.0
LAUMT263566000000003,35660,2018,M13,4.2
LAUMT263566000000003,35660,2017,M13,4.7
LAUMT263566000000003,35660,2016,M13,4.8
LAUMT263566000000003,35660,2015,M13,5.2
LAUMT263566000000003,35660,2024,M12,5.5
LAUMT123584000000003,35840,2024,M13,3.5
LAUMT123584000000003,35840,2023,M13,3.1
LAUMT123584000000003,35840,2022,M13,3.0
LAUMT123584000000003,35840,2021,M13,4.1
LAUMT123584000000003,35840,2020,M13,7.2
LAUMT123584000000003,35840,2019,M13,3.2
LAUMT123584000000003,35840,2018,M13,3.5
LAUMT123584000000003,35840,2017,M13,4.1
LAUMT123584000000003,35840,2016,M13,4.7
LAUMT123584000000003,35840,2015,M13,5.1
LAUMT123584000000003,35840,2024,M12,3.4
LAUMT093598000000003,35980,2024,M13,3.2
LAUMT093598000000003,35980,2023,M13,3.2
LAUMT093598000000003,35980,2022,M13,4.2
LAUMT093598000000003,35980,2021,M13,7.1
LAUMT093598000000003,35980,2020,M13,9.7
LAUMT093598000000003,35980,2019,M13,3.6
LAUMT093598000000003,35980,2018,M13,3.8
LAUMT093598000000003,35980,2017,M13,4.3
LAUMT093598000000003,35980,2016,M13,4.9
LAUMT093598000000003,35980,2015,M13,6.0
LAUMT093598000000003,35980,2024,M12,2.9
LAUMT123610000000003,36100,2024,M13,4.2
LAUMT123610000000003,36100,2023,M13,3.7
LAUMT123610000000003,36100,2022,M13,3.5
LAUMT123610000000003,36100,2021,M13,5.0
LAUMT123610000000003,36100,2020,M13,7.2
LAUMT123610000000003,36100,2019,M13,3.8
LAUMT123610000000003,36100,2018,M13,4.3
LAUMT123610000000003,36100,2017,M13,4.9
LAUMT123610000000003,36100,2016,M13,5.7
LAUMT123610000000003,36100,2015,M13,6.6
LAUMT123610000000003,36100,2024,M12,3.9
LAUMT483622000000003,36220,2024,M13,3.5
LAUMT483622000000003,36220,2023,M13,3.4
LAUMT483622000000003,36220,2022,M13,4.0
LAUMT483622000000003,36220,2021,M13,8.2
LAUMT483622000000003,36220,2020,M13,11.5
LAUMT483622000000003,36220,2019,M13,2.8
LAUMT483622000000003,36220,2018,M13,2.8
LAUMT483622000000003,36220,2017,M13,4.3
LAUMT483622000000003,36220,2016,M13,6.7
LAUMT483622000000003,36220,2015,M13,4.7
LAUMT483622000000003,36220,2024,M12,3.3
LAUMT493626000000003,36260,2024,M13,3.1
LAUMT493626000000003,36260,2023,M13,2.6
LAUMT493626000000003,36260,2022,M13,2.3
LAUMT493626000000003,36260,2021,M13,2.6
LAUMT493626000000003,36260,2020,M13,4.4
LAUMT493626000000003,36260,2019,M13,2.5
LAUMT493626000000003,36260,2018,M13,2.9
LAUMT493626000000003,36260,2017,M13,3.1
LAUMT493626000000003,36260,2016,M13,3.2
LAUMT493626000000003,36260,2015,M13,3.6
LAUMT493626000000003,36260,2024,M12,2.9
LAUMT403642000000003,36420,2024,M13,3.0
LAUMT403642000000003,36420,2023,M13,2.9
LAUMT403642000000003,36420,2022,M13,2.8
LAUMT403642000000003,36420,2021,M13,3.8
LAUMT403642000000003,36420,2020,M13,6.1
LAUMT403642000000003,36420,2019,M13,2.9
LAUMT403642000000003,36420,2018,M13,3.0
LAUMT403642000000003,36420,2017,M13,3.6
LAUMT403642000000003,36420,2016,M13,4.0
LAUMT403642000000003,36420,2015,M13,3.8
LAUMT403642000000003,36420,2024,M12,2.7
LAUMT533650000000003,36500,2024,M13,4.4
LAUMT533650000000003,36500,2023,M13,4.0
LAUMT533650000000003,36500,2022,M13,4.1
LAUMT533650000000003,36500,2021,M13,5.1
LAUMT533650000000003,36500,2020,M13,8.4
LAUMT533650000000003,36500,2019,M13,5.2
LAUMT533650000000003,36500,2018,M13,5.1
LAUMT533650000000003,36500,2017,M13,5.2
LAUMT533650000000003,36500,2016,M13,5.8
LAUMT533650000000003,36500,2015,M13,6.0
LAUMT533650000000003,36500,2024,M12,4.5
LAUMT313654000000003,36540,2024,M13,2.9
LAUMT313654000000003,36540,2023,M13,2.5
LAUMT313654000000003,36540,2022,M13,2.4
LAUMT313654000000003,36540,2021,M13,3.0
LAUMT313654000000003,36540,2020,M13,4.7
LAUMT313654000000003,36540,2019,M13,3.0
LAUMT313654000000003,36540,2018,M13,2.9
LAUMT313654000000003,36540,2017,M13,3.0
LAUMT313654000000003,36540,2016,M13,3.2
LAUMT313654000000003,36540,2015,M13,3.2
LAUMT313654000000003,36540,2024,M12,2.8
LAUMT123674000000003,36740,2024,M13,3.3
LAUMT123674000000003,36740,2023,M13,2.9
LAUMT123674000000003,36740,2022,M13,3.0
LAUMT123674000000003,36740,2021,M13,5.0
LAUMT123674000000003,36740,2020,M13,10.4
LAUMT123674000000003,36740,2019,M13,3.0
LAUMT123674000000003,36740,2018,M13,3.4
LAUMT123674000000003,36740,2017,M13,3.9
LAUMT123674000000003,36740,2016,M13,4.5
LAUMT123674000000003,36740,2015,M13,5.2
LAUMT123674000000003,36740,2024,M12,3.1
LAUMT553678000000003,36780,2024,M13,2.7
LAUMT553678000000003,36780,2023,M13,2.5
LAUMT553678000000003,36780,2022,M13,2.5
LAUMT553678000000003,36780,2021,M13,3.2
LAUMT553678000000003,36780,2020,M13,5.6
LAUMT553678000000003,36780,2019,M13,2.9
LAUMT553678000000003,36780,2018,M13,2.7
LAUMT553678000000003,36780,2017,M13,3.0
LAUMT553678000000003,36780,2016,M13,3.5
LAUMT553678000000003,36780,2015,M13,4.1
LAUMT553678000000003,36780,2024,M12,2.5
LAUMT213698000000003,36980,2024,M13,4.8
LAUMT213698000000003,36980,2023,M13,4.3
LAUMT213698000000003,36980,2022,M13,4.0
LAUMT213698000000003,36980,2021,M13,4.0
LAUMT213698000000003,36980,2020,M13,5.8
LAUMT213698000000003,36980,2019,M13,3.7
LAUMT213698000000003,36980,2018,M13,3.9
LAUMT213698000000003,36980,2017,M13,4.4
LAUMT213698000000003,36980,2016,M13,4.5
LAUMT213698000000003,36980,2015,M13,4.6
LAUMT213698000000003,36980,2024,M12,4.3
LAUMT063710000000003,37100,2024,M13,4.6
LAUMT063710000000003,37100,2023,M13,4.2
LAUMT063710000000003,37100,2022,M13,3.7
LAUMT063710000000003,37100,2021,M13,6.2
LAUMT063710000000003,37100,2020,M13,8.7
LAUMT063710000000003,37100,2019,M13,3.6
LAUMT063710000000003,37100,2018,M13,3.8
LAUMT063710000000003,37100,2017,M13,4.5
LAUMT063710000000003,37100,2016,M13,5.2
LAUMT063710000000003,37100,2015,M13,5.7
LAUMT063710000000003,37100,2024,M12,4.6
LAUMT213714000000003,37140,2024,M13,4.8
LAUMT213714000000003,37140,2023,M13,4.3
LAUMT213714000000003,37140,2022,M13,4.3
LAUMT213714000000003,37140,2021,M13,4.9
LAUMT213714000000003,37140,2020,M13,7.0
LAUMT213714000000003,37140,2019,M13,4.7
LAUMT213714000000003,37140,2018,M13,5.6
LAUMT213714000000003,37140,2017,M13,6.1
LAUMT213714000000003,37140,2016,M13,6.1
LAUMT213714000000003,37140,2015,M13,6.1
LAUMT213714000000003,37140,2024,M12,4.4
LAUMT123734000000003,37340,2024,M13,3.5
LAUMT123734000000003,37340,2023,M13,3.0
LAUMT123734000000003,37340,2022,M13,3.0
LAUMT123734000000003,37340,2021,M13,4.2
LAUMT123734000000003,37340,2020,M13,6.9
LAUMT123734000000003,37340,2019,M13,3.3
LAUMT123734000000003,37340,2018,M13,3.6
LAUMT123734000000003,37340,2017,M13,4.4
LAUMT123734000000003,37340,2016,M13,5.2
LAUMT123734000000003,37340,2015,M13,6.1
LAUMT123734000000003,37340,2024,M12,3.3
LAUMT123746000000003,37460,2024,M13,3.4
LAUMT123746000000003,37460,2023,M13,2.9
LAUMT123746000000003,37460,2022,M13,2.9
LAUMT123746000000003,37460,2021,M13,4.1
LAUMT123746000000003,37460,2020,M13,6.3
LAUMT123746000000003,37460,2019,M13,3.8
LAUMT123746000000003,37460,2018,M13,4.1
LAUMT123746000000003,37460,2017,M13,4.2
LAUMT123746000000003,37460,2016,M13,4.8
LAUMT123746000000003,37460,2015,M13,5.6
LAUMT123746000000003,37460,2024,M12,3.3
LAUMT543762000000003,37620,2024,M13,4.3
LAUMT543762000000003,37620,2023,M13,4.1
LAUMT543762000000003,37620,2022,M13,4.1
LAUMT543762000000003,37620,2021,M13,5.4
LAUMT543762000000003,37620,2020,M13,8.7
LAUMT543762000000003,37620,2019,M13,5.2
LAUMT543762000000003,37620,2018,M13,5.3
LAUMT543762000000003,37620,2017,M13,5.5
LAUMT543762000000003,37620,2016,M13,5.8
LAUMT543762000000003,37620,2015,M13,6.3
LAUMT543762000000003,37620,2024,M12,3.6
LAUMT123786000000003,37860,2024,M13,3.5
LAUMT123786000000003,37860,2023,M13,3.0
LAUMT123786000000003,37860,2022,M13,3.0
LAUMT123786000000003,37860,2021,M13,4.3
LAUMT123786000000003,37860,2020,M13,6.5
LAUMT123786000000003,37860,2019,M13,3.2
LAUMT123786000000003,37860,2018,M13,3.6
LAUMT123786000000003,37860,2017,M13,4.1
LAUMT123786000000003,37860,2016,M13,4.8
LAUMT123786000000003,37860,2015,M13,5.4
LAUMT123786000000003,37860,2024,M12,3.4
LAUMT173790000000003,37900,2024,M13,4.9
LAUMT173790000000003,37900,2023,M13,4.9
LAUMT173790000000003,37900,2022,M13,4.6
LAUMT173790000000003,37900,2021,M13,5.9
LAUMT173790000000003,37900,2020,M13,8.6
LAUMT173790000000003,37900,2019,M13,4.5
LAUMT173790000000003,37900,2018,M13,5.2
LAUMT173790000000003,37900,2017,M13,5.4
LAUMT173790000000003,37900,2016,M13,6.4
LAUMT173790000000003,37900,2015,M13,6.4
LAUMT173790000000003,37900,2024,M12,4.5
LAUMT043806000000003,38060,2024,M13,3.3
LAUMT043806000000003,38060,2023,M13,3.3
LAUMT043806000000003,38060,2022,M13,3.3
LAUMT043806000000003,38060,2021,M13,4.6
LAUMT043806000000003,38060,2020,M13,7.3
LAUMT043806000000003,38060,2019,M13,4.1
LAUMT043806000000003,38060,2018,M13,4.1
LAUMT043806000000003,38060,2017,M13,4.3
LAUMT043806000000003,38060,2016,M13,4.7
LAUMT043806000000003,38060,2015,M13,5.2
LAUMT043806000000003,38060,2024,M12,3.3
LAUMT373824000000003,38240,2024,M13,3.3
LAUMT373824000000003,38240,2023,M13,3.4
LAUMT373824000000003,38240,2022,M13,3.6
LAUMT373824000000003,38240,2021,M13,4.5
LAUMT373824000000003,38240,2020,M13,7.0
LAUMT373824000000003,38240,2019,M13,3.7
LAUMT373824000000003,38240,2018,M13,3.8
LAUMT373824000000003,38240,2017,M13,4.3
LAUMT373824000000003,38240,2016,M13,4.9
LAUMT373824000000003,38240,2015,M13,5.7
LAUMT373824000000003,38240,2024,M12,3.0
LAUMT423830000000003,38300,2024,M13,3.8
LAUMT423830000000003,38300,2023,M13,3.7
LAUMT423830000000003,38300,2022,M13,4.3
LAUMT423830000000003,38300,2021,M13,6.0
LAUMT423830000000003,38300,2020,M13,9.0
LAUMT423830000000003,38300,2019,M13,4.3
LAUMT423830000000003,38300,2018,M13,4.4
LAUMT423830000000003,38300,2017,M13,5.1
LAUMT423830000000003,38300,2016,M13,5.6
LAUMT423830000000003,38300,2015,M13,5.5
LAUMT423830000000003,38300,2024,M12,3.6
LAUMT253834000000003,38340,2024,M13,4.0
LAUMT253834000000003,38340,2023,M13,3.7
LAUMT253834000000003,38340,2022,M13,4.2
LAUMT253834000000003,38340,2021,M13,6.2
LAUMT253834000000003,38340,2020,M13,9.6
LAUMT253834000000003,38340,2019,M13,3.6
LAUMT253834000000003,38340,2018,M13,4.1
LAUMT253834000000003,38340,2017,M13,4.4
LAUMT253834000000003,38340,2016,M13,4.5
LAUMT253834000000003,38340,2015,M13,5.4
LAUMT253834000000003,38340,2024,M12,4.0
LAUMT163854000000003,38540,2024,M13,3.9
LAUMT163854000000003,38540,2023,M13,3.4
LAUMT163854000000003,38540,2022,M13,3.2
LAUMT163854000000003,38540,2021,M13,3.9
LAUMT163854000000003,38540,2020,M13,5.5
LAUMT163854000000003,38540,2019,M13,3.1
LAUMT163854000000003,38540,2018,M13,3.0
LAUMT163854000000003,38540,2017,M13,3.4
LAUMT163854000000003,38540,2016,M13,3.9
LAUMT163854000000003,38540,2015,M13,3.7
LAUMT163854000000003,38540,2024,M12,3.9
LAUMT233886000000003,38860,2024,M13,2.5
LAUMT233886000000003,38860,2023,M13,2.2
LAUMT233886000000003,38860,2022,M13,2.4
LAUMT233886000000003,38860,2021,M13,4.1
LAUMT233886000000003,38860,2020,M13,4.8
LAUMT233886000000003,38860,2019,M13,2.4
LAUMT233886000000003,38860,2018,M13,2.6
LAUMT233886000000003,38860,2017,M13,2.8
LAUMT233886000000003,38860,2016,M13,3.1
LAUMT233886000000003,38860,2015,M13,3.6
LAUMT233886000000003,38860,2024,M12,2.8
LAUMT413890000000003,38900,2024,M13,4.1
LAUMT413890000000003,38900,2023,M13,3.5
LAUMT413890000000003,38900,2022,M13,3.6
LAUMT413890000000003,38900,2021,M13,4.9
LAUMT413890000000003,38900,2020,M13,7.6
LAUMT413890000000003,38900,2019,M13,3.5
LAUMT413890000000003,38900,2018,M13,3.8
LAUMT413890000000003,38900,2017,M13,3.8
LAUMT413890000000003,38900,2016,M13,4.5
LAUMT413890000000003,38900,2015,M13,5.1
LAUMT413890000000003,38900,2024,M12,4.3
LAUMT123894000000003,38940,2024,M13,3.8
LAUMT123894000000003,38940,2023,M13,3.4
LAUMT123894000000003,38940,2022,M13,3.3
LAUMT123894000000003,38940,2021,M13,4.6
LAUMT123894000000003,38940,2020,M13,7.5
LAUMT123894000000003,38940,2019,M13,3.7
LAUMT123894000000003,38940,2018,M13,4.2
LAUMT123894000000003,38940,2017,M13,4.9
LAUMT123894000000003,38940,2016,M13,5.5
LAUMT123894000000003,38940,2015,M13,6.1
LAUMT123894000000003,38940,2024,M12,3.5
LAUMT043915000000003,39150,2024,M13,3.5
LAUMT043915000000003,39150,2023,M13,3.6
LAUMT043915000000003,39150,2022,M13,3.6
LAUMT043915000000003,39150,2021,M13,4.5
LAUMT043915000000003,39150,2020,M13,7.8
LAUMT043915000000003,39150,2019,M13,4.8
LAUMT043915000000003,39150,2018,M13,4.7
LAUMT043915000000003,39150,2017,M13,4.9
LAUMT043915000000003,39150,2016,M13,5.3
LAUMT043915000000003,39150,2015,M13,5.6
LAUMT043915000000003,39150,2024,M12,3.4
LAUMT443930000000003,39300,2024,M13,4.4
LAUMT443930000000003,39300,2023,M13,3.4
LAUMT443930000000003,39300,2022,M13,3.7
LAUMT443930000000003,39300,2021,M13,5.7
LAUMT443930000000003,39300,2020,M13,9.8
LAUMT443930000000003,39300,2019,M13,3.7
LAUMT443930000000003,39300,2018,M13,4.2
LAUMT443930000000003,39300,2017,M13,4.6
LAUMT443930000000003,39300,2016,M13,5.2
LAUMT443930000000003,39300,2015,M13,6.1
LAUMT443930000000003,39300,2024,M12,4.2
LAUMT493934000000003,39340,2024,M13,3.4
LAUMT493934000000003,39340,2023,M13,2.7
LAUMT493934000000003,39340,2022,M13,2.2
LAUMT493934000000003,39340,2021,M13,2.4
LAUMT493934000000003,39340,2020,M13,3.9
LAUMT493934000000003,39340,2019,M13,2.4
LAUMT493934000000003,39340,2018,M13,2.7
LAUMT493934000000003,39340,2017,M13,2.8
LAUMT493934000000003,39340,2016,M13,3.0
LAUMT493934000000003,39340,2015,M13,3.2
LAUMT493934000000003,39340,2024,M12,3.1
LAUMT083938000000003,39380,2024,M13,5.7
LAUMT083938000000003,39380,2023,M13,4.7
LAUMT083938000000003,39380,2022,M13,4.6
LAUMT083938000000003,39380,2021,M13,8.2
LAUMT083938000000003,39380,2020,M13,7.9
LAUMT083938000000003,39380,2019,M13,4.0
LAUMT083938000000003,39380,2018,M13,4.6
LAUMT083938000000003,39380,2017,M13,4.1
LAUMT083938000000003,39380,2016,M13,4.7
LAUMT083938000000003,39380,2015,M13,5.4
LAUMT083938000000003,39380,2024,M12,5.7
LAUMT123946000000003,39460,2024,M13,4.1
LAUMT123946000000003,39460,2023,M13,3.7
LAUMT123946000000003,39460,2022,M13,3.8
LAUMT123946000000003,39460,2021,M13,4.8
LAUMT123946000000003,39460,2020,M13,8.0
LAUMT123946000000003,39460,2019,M13,3.9
LAUMT123946000000003,39460,2018,M13,4.3
LAUMT123946000000003,39460,2017,M13,5.0
LAUMT123946000000003,39460,2016,M13,5.6
LAUMT123946000000003,39460,2015,M13,6.1
LAUMT123946000000003,39460,2024,M12,4.0
LAUMT553954000000003,39540,2024,M13,3.5
LAUMT553954000000003,39540,2023,M13,3.3
LAUMT553954000000003,39540,2022,M13,3.4
LAUMT553954000000003,39540,2021,M13,4.6
LAUMT553954000000003,39540,2020,M13,7.3
LAUMT553954000000003,39540,2019,M13,3.9
LAUMT553954000000003,39540,2018,M13,3.6
LAUMT553954000000003,39540,2017,M13,4.0
LAUMT553954000000003,39540,2016,M13,4.8
LAUMT553954000000003,39540,2015,M13,5.5
LAUMT553954000000003,39540,2024,M12,3.2
LAUMT373958000000003,39580,2024,M13,3.2
LAUMT373958000000003,39580,2023,M13,3.0
LAUMT373958000000003,39580,2022,M13,3.1
LAUMT373958000000003,39580,2021,M13,4.0
LAUMT373958000000003,39580,2020,M13,6.2
LAUMT373958000000003,39580,2019,M13,3.4
LAUMT373958000000003,39580,2018,M13,3.4
LAUMT373958000000003,39580,2017,M13,3.9
LAUMT373958000000003,39580,2016,M13,4.3
LAUMT373958000000003,39580,2015,M13,4.8
LAUMT373958000000003,39580,2024,M12,2.9
LAUMT463966000000003,39660,2024,M13,1.8
LAUMT463966000000003,39660,2023,M13,1.8
LAUMT463966000000003,39660,2022,M13,1.9
LAUMT463966000000003,39660,2021,M13,2.6
LAUMT463966000000003,39660,2020,M13,4.7
LAUMT463966000000003,39660,2019,M13,2.9
LAUMT463966000000003,39660,2018,M13,2.9
LAUMT463966000000003,39660,2017,M13,3.1
LAUMT463966000000003,39660,2016,M13,3.1
LAUMT463966000000003,39660,2015,M13,3.2
LAUMT463966000000003,39660,2024,M12,1.9
LAUMT423974000000003,39740,2024,M13,3.9
LAUMT423974000000003,39740,2023,M13,3.7
LAUMT423974000000003,39740,2022,M13,4.1
LAUMT423974000000003,39740,2021,M13,6.1
LAUMT423974000000003,39740,2020,M13,9.2
LAUMT423974000000003,39740,2019,M13,4.3
LAUMT423974000000003,39740,2018,M13,4.3
LAUMT423974000000003,39740,2017,M13,4.6
LAUMT423974000000003,39740,2016,M13,4.9
LAUMT423974000000003,39740,2015,M13,5.0
LAUMT423974000000003,39740,2024,M12,3.5
LAUMT063982000000003,39820,2024,M13,5.3
LAUMT063982000000003,39820,2023,M13,4.8
LAUMT063982000000003,39820,2022,M13,4.5
LAUMT063982000000003,39820,2021,M13,6.6
LAUMT063982000000003,39820,2020,M13,8.5
LAUMT063982000000003,39820,2019,M13,4.6
LAUMT063982000000003,39820,2018,M13,4.9
LAUMT063982000000003,39820,2017,M13,5.7
LAUMT063982000000003,39820,2016,M13,6.8
LAUMT063982000000003,39820,2015,M13,7.8
LAUMT063982000000003,39820,2024,M12,5.2
LAUMT323990000000003,39900,2024,M13,4.7
LAUMT323990000000003,39900,2023,M13,4.4
LAUMT323990000000003,39900,2022,M13,4.1
LAUMT323990000000003,39900,2021,M13,4.2
LAUMT323990000000003,39900,2020,M13,8.2
LAUMT323990000000003,39900,2019,M13,3.5
LAUMT323990000000003,39900,2018,M13,3.7
LAUMT323990000000003,39900,2017,M13,4.3
LAUMT323990000000003,39900,2016,M13,5.3
LAUMT323990000000003,39900,2015,M13,6.6
LAUMT323990000000003,39900,2024,M12,4.4
LAUMT514006000000003,40060,2024,M13,3.0
LAUMT514006000000003,40060,2023,M13,2.8
LAUMT514006000000003,40060,2022,M13,2.8
LAUMT514006000000003,40060,2021,M13,4.0
LAUMT514006000000003,40060,2020,M13,6.8
LAUMT514006000000003,40060,2019,M13,2.8
LAUMT514006000000003,40060,2018,M13,3.1
LAUMT514006000000003,40060,2017,M13,3.7
LAUMT514006000000003,40060,2016,M13,4.1
LAUMT514006000000003,40060,2015,M13,4.5
LAUMT514006000000003,40060,2024,M12,2.8
LAUMT064014000000003,40140,2024,M13,5.2
LAUMT064014000000003,40140,2023,M13,4.7
LAUMT064014000000003,40140,2022,M13,4.2
LAUMT064014000000003,40140,2021,M13,7.4
LAUMT064014000000003,40140,2020,M13,9.9
LAUMT064014000000003,40140,2019,M13,4.1
LAUMT064014000000003,40140,2018,M13,4.3
LAUMT064014000000003,40140,2017,M13,5.2
LAUMT064014000000003,40140,2016,M13,6.1
LAUMT064014000000003,40140,2015,M13,6.6
LAUMT064014000000003,40140,2024,M12,4.9
LAUMT514022000000003,40220,2024,M13,3.0
LAUMT514022000000003,40220,2023,M13,2.7
LAUMT514022000000003,40220,2022,M13,2.7
LAUMT514022000000003,40220,2021,M13,3.8
LAUMT514022000000003,40220,2020,M13,6.4
LAUMT514022000000003,40220,2019,M13,2.8
LAUMT514022000000003,40220,2018,M13,3.1
LAUMT514022000000003,40220,2017,M13,3.8
LAUMT514022000000003,40220,2016,M13,4.0
LAUMT514022000000003,40220,2015,M13,4.4
LAUMT514022000000003,40220,2024,M12,2.7
LAUMT274034000000003,40340,2024,M13,2.6
LAUMT274034000000003,40340,2023,M13,2.3
LAUMT274034000000003,40340,2022,M13,2.1
LAUMT274034000000003,40340,2021,M13,3.2
LAUMT274034000000003,40340,2020,M13,5.5
LAUMT274034000000003,40340,2019,M13,2.9
LAUMT274034000000003,40340,2018,M13,2.6
LAUMT274034000000003,40340,2017,M13,2.9
LAUMT274034000000003,40340,2016,M13,3.3
LAUMT274034000000003,40340,2015,M13,3.3
LAUMT274034000000003,40340,2024,M12,2.6
LAUMT364038000000003,40380,2024,M13,3.6
LAUMT364038000000003,40380,2023,M13,3.4
LAUMT364038000000003,40380,2022,M13,3.4
LAUMT364038000000003,40380,2021,M13,4.9
LAUMT364038000000003,40380,2020,M13,7.8
LAUMT364038000000003,40380,2019,M13,3.9
LAUMT364038000000003,40380,2018,M13,4.2
LAUMT364038000000003,40380,2017,M13,4.8
LAUMT364038000000003,40380,2016,M13,4.7
LAUMT364038000000003,40380,2015,M13,5.1
LAUMT364038000000003,40380,2024,M12,3.4
LAUMT174042000000003,40420,2024,M13,5.6
LAUMT174042000000003,40420,2023,M13,6.2
LAUMT174042000000003,40420,2022,M13,6.0
LAUMT174042000000003,40420,2021,M13,8.4
LAUMT174042000000003,40420,2020,M13,11.0
LAUMT174042000000003,40420,2019,M13,5.4
LAUMT174042000000003,40420,2018,M13,5.7
LAUMT174042000000003,40420,2017,M13,6.4
LAUMT174042000000003,40420,2016,M13,6.5
LAUMT174042000000003,40420,2015,M13,6.9
LAUMT174042000000003,40420,2024,M12,4.8
LAUMT374058000000003,40580,2024,M13,4.7
LAUMT374058000000003,40580,2023,M13,4.8
LAUMT374058000000003,40580,2022,M13,5.4
LAUMT374058000000003,40580,2021,M13,6.8
LAUMT374058000000003,40580,2020,M13,8.8
LAUMT374058000000003,40580,2019,M13,5.0
LAUMT374058000000003,40580,2018,M13,5.7
LAUMT374058000000003,40580,2017,M13,6.5
LAUMT374058000000003,40580,2016,M13,7.2
LAUMT374058000000003,40580,2015,M13,8.0
LAUMT374058000000003,40580,2024,M12,4.3
LAUMT134066000000003,40660,2024,M13,3.4
LAUMT134066000000003,40660,2023,M13,3.2
LAUMT134066000000003,40660,2022,M13,3.2
LAUMT134066000000003,40660,2021,M13,3.7
LAUMT134066000000003,40660,2020,M13,6.3
LAUMT134066000000003,40660,2019,M13,4.1
LAUMT134066000000003,40660,2018,M13,4.4
LAUMT134066000000003,40660,2017,M13,5.3
LAUMT134066000000003,40660,2016,M13,6.1
LAUMT134066000000003,40660,2015,M13,6.8
LAUMT134066000000003,40660,2024,M12,3.2
LAUMT064090000000003,40900,2024,M13,4.7
LAUMT064090000000003,40900,2023,M13,4.2
LAUMT064090000000003,40900,2022,M13,3.8
LAUMT064090000000003,40900,2021,M13,6.3
LAUMT064090000000003,40900,2020,M13,8.7
LAUMT064090000000003,40900,2019,M13,3.6
LAUMT064090000000003,40900,2018,M13,3.7
LAUMT064090000000003,40900,2017,M13,4.5
LAUMT064090000000003,40900,2016,M13,5.2
LAUMT064090000000003,40900,2015,M13,5.9
LAUMT064090000000003,40900,2024,M12,4.5
LAUMT264098000000003,40980,2024,M13,5.8
LAUMT264098000000003,40980,2023,M13,5.2
LAUMT264098000000003,40980,2022,M13,5.4
LAUMT264098000000003,40980,2021,M13,6.7
LAUMT264098000000003,40980,2020,M13,10.3
LAUMT264098000000003,40980,2019,M13,4.8
LAUMT264098000000003,40980,2018,M13,4.8
LAUMT264098000000003,40980,2017,M13,5.3
LAUMT264098000000003,40980,2016,M13,5.3
LAUMT264098000000003,40980,2015,M13,5.7
LAUMT264098000000003,40980,2024,M12,6.2
LAUMT274106000000003,41060,2024,M13,3.3
